Unnamed: 0,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2,lat,lng
3818,차지비,케이씨씨 중앙연구소,5,AC완속,경기도,용인시,경기도 용인시 기흥구 마북로240번길 17-3KCC중앙연구소 주차장동,제한없음,흥구 마북로240번길 17-3KCC중앙연구소 주차장동(마북동 83),37.3121523637524,127.13508620764
3819,차지비,케이티동탄빌딩,1,AC완속,경기도,화성시,경기도 화성시 동탄지성로 5주차장,제한없음,탄지성로 5주차장(92-1 화성동탄정보관제센터),37.2042746617882,127.073676009687
3820,차지비,케이티동탄빌딩,2,AC완속,경기도,화성시,경기도 화성시 동탄지성로 5주차장,제한없음,탄지성로 5주차장(92-1 화성동탄정보관제센터),37.2042746617882,127.073676009687
3821,차지비,케이티동탄빌딩,3,AC완속,경기도,화성시,경기도 화성시 동탄지성로 5주차장,제한없음,탄지성로 5주차장(92-1 화성동탄정보관제센터),37.2042746617882,127.073676009687
3822,차지비,케이티동탄빌딩,4,AC완속,경기도,화성시,경기도 화성시 동탄지성로 5주차장,제한없음,탄지성로 5주차장(92-1 화성동탄정보관제센터),37.2042746617882,127.073676009687
3847,차지비,텔스타홈멜주식회사,1,AC완속,경기도,평택시,경기도 평택시 청북읍 현곡산단로93번길 89주출입구 좌측 화단 앞,제한없음,북읍 현곡산단로93번길 89주출입구 좌측 화단 앞,37.0390841407923,126.944428830248
3848,차지비,퇴계원일신건영아파트,1,AC완속,경기도,남양주시,경기도 남양주시 퇴계원면 도제원로 96 ),제한없음,"퇴계원면 도제원로 96 (퇴계원리, 일신건영아파트)(68-1 (일신건영아파트))",37.657091010507,127.14622015087
3849,차지비,퇴계원일신건영아파트,2,AC완속,경기도,남양주시,경기도 남양주시 퇴계원면 도제원로 96 ),제한없음,"퇴계원면 도제원로 96 (퇴계원리, 일신건영아파트)(68-1 (일신건영아파트))",37.657091010507,127.14622015087
3850,차지비,퇴계원일신건영아파트,3,AC완속,경기도,남양주시,경기도 남양주시 퇴계원면 도제원로 96 ),제한없음,"퇴계원면 도제원로 96 (퇴계원리, 일신건영아파트)(68-1 (일신건영아파트))",37.657091010507,127.14622015087
3918,차지비,평촌목련신동아아파트,1,AC완속,경기도,안양시,"경기도 안양시 동안구 동안로 75  301동,901동~903동",제한없음,"안구 동안로 75 (호계동, 목련신동아아파트) 301동,901동~903동",37.3853749366023,126.95317299578
3919,차지비,평촌목련신동아아파트,2,AC완속,경기도,안양시,"경기도 안양시 동안구 동안로 75  301동,901동~903동",제한없음,"안구 동안로 75 (호계동, 목련신동아아파트) 301동,901동~903동",37.3853749366023,126.95317299578
3920,차지비,평촌목련신동아아파트903동,1,AC완속,경기도,안양시,"경기도 안양시 동안구 동안로 75  301동,901동~903동",제한없음,"안구 동안로 75 (호계동, 목련신동아아파트) 301동,901동~903동",37.3853749366023,126.95317299578
3921,차지비,평촌목련신동아아파트903동,2,AC완속,경기도,안양시,"경기도 안양시 동안구 동안로 75  301동,901동~903동",제한없음,"안구 동안로 75 (호계동, 목련신동아아파트) 301동,901동~903동",37.3853749366023,126.95317299578
3922,차지비,평촌삼성래미안103동,1,AC완속,경기도,안양시,경기도 안양시 동안구 흥안대로456번길 66 103동 지하,제한없음,"안구 흥안대로456번길 66 (평촌동, 삼성래미안아파트)103동 지하",37.393263286516,126.978805697665
3923,차지비,평촌삼성래미안103동,2,AC완속,경기도,안양시,경기도 안양시 동안구 흥안대로456번길 66 103동 지하,제한없음,"안구 흥안대로456번길 66 (평촌동, 삼성래미안아파트)103동 지하",37.393263286516,126.978805697665
3924,차지비,평촌삼성래미안105동,1,AC완속,경기도,안양시,경기도 안양시 동안구 흥안대로456번길 66 105동 지하,제한없음,"안구 흥안대로456번길 66 (평촌동, 삼성래미안아파트)105동 지하",37.393263286516,126.978805697665
3925,차지비,평촌삼성래미안105동,2,AC완속,경기도,안양시,경기도 안양시 동안구 흥안대로456번길 66 105동 지하,제한없음,"안구 흥안대로456번길 66 (평촌동, 삼성래미안아파트)105동 지하",37.393263286516,126.978805697665
3926,차지비,평촌삼성래미안105동,3,AC완속,경기도,안양시,경기도 안양시 동안구 흥안대로456번길 66 105동 지하,제한없음,"안구 흥안대로456번길 66 (평촌동, 삼성래미안아파트)105동 지하",37.393263286516,126.978805697665
3927,차지비,평촌아크로타워,1,AC완속,경기도,안양시,경기도 안양시 동안구 시민대로 230 지하 5층 지하 5층),제한없음,"안구 시민대로 230 (관양동, 평촌아크로타워)지하 5층(1591 (평촌아크로타워) 지하 5층)",37.3923133697778,126.956516194105
3928,차지비,평촌아크로타워,2,AC완속,경기도,안양시,경기도 안양시 동안구 시민대로 230 지하 5층 지하 5층),제한없음,"안구 시민대로 230 (관양동, 평촌아크로타워)지하 5층(1591 (평촌아크로타워) 지하 5층)",37.3923133697778,126.956516194105
3929,차지비,평촌아크로타워,3,AC완속,경기도,안양시,경기도 안양시 동안구 시민대로 230 지하 5층 지하 5층),제한없음,"안구 시민대로 230 (관양동, 평촌아크로타워)지하 5층(1591 (평촌아크로타워) 지하 5층)",37.3923133697778,126.956516194105
3930,차지비,평촌아크로타워,4,AC완속,경기도,안양시,경기도 안양시 동안구 시민대로 230 지하 5층 지하 5층),제한없음,"안구 시민대로 230 (관양동, 평촌아크로타워)지하 5층(1591 (평촌아크로타워) 지하 5층)",37.3923133697778,126.956516194105
3931,차지비,평촌아크로타워,5,AC완속,경기도,안양시,경기도 안양시 동안구 시민대로 230 지하 5층 지하 5층),제한없음,"안구 시민대로 230 (관양동, 평촌아크로타워)지하 5층(1591 (평촌아크로타워) 지하 5층)",37.3923133697778,126.956516194105
3932,차지비,평택 롯데 인벤스스카이아파트,1,AC완속,경기도,평택시,경기도 평택시 평택로 17 ),제한없음,"택로 17 (평택동, 롯데인벤스 스카이)((롯데인벤스 스카이))",36.9891064448417,127.088781074882
3933,차지비,평택 롯데 인벤스스카이아파트,2,AC완속,경기도,평택시,경기도 평택시 평택로 17 ),제한없음,"택로 17 (평택동, 롯데인벤스 스카이)((롯데인벤스 스카이))",36.9891064448417,127.088781074882
3934,차지비,평택 롯데 인벤스스카이아파트,3,AC완속,경기도,평택시,경기도 평택시 평택로 17 ),제한없음,"택로 17 (평택동, 롯데인벤스 스카이)((롯데인벤스 스카이))",36.9891064448417,127.088781074882
3935,차지비,평택 롯데 인벤스스카이아파트,4,AC완속,경기도,평택시,경기도 평택시 평택로 17 ),제한없음,"택로 17 (평택동, 롯데인벤스 스카이)((롯데인벤스 스카이))",36.9891064448417,127.088781074882
3936,차지비,평택 롯데 인벤스스카이아파트,5,AC완속,경기도,평택시,경기도 평택시 평택로 17 ),제한없음,"택로 17 (평택동, 롯데인벤스 스카이)((롯데인벤스 스카이))",36.9891064448417,127.088781074882
3937,차지비,평택성모병원,1,AC완속,경기도,평택시,경기도 평택시 평택로 284 ),제한없음,"택로 284 (세교동, 평택성모병원)(439-3 (평택성모병원))",37.0084078202862,127.074338432243
3938,차지비,평택성모병원,2,AC완속,경기도,평택시,경기도 평택시 평택로 284 ),제한없음,"택로 284 (세교동, 평택성모병원)(439-3 (평택성모병원))",37.0084078202862,127.074338432243
3939,차지비,평택송탄역클래시아,1,AC완속,경기도,평택시,경기도 평택시 탄현로 261 ),제한없음,"현로 261 (신장동, 평택송탄역클래시아)(243-3 (평택송탄역클래시아))",37.0759217633317,127.054937919902
3940,차지비,평택송탄역클래시아,2,AC완속,경기도,평택시,경기도 평택시 탄현로 261 ),제한없음,"현로 261 (신장동, 평택송탄역클래시아)(243-3 (평택송탄역클래시아))",37.0759217633317,127.054937919902
3941,차지비,평택시 고덕Q타워,1,AC완속,경기도,평택시,경기도 평택시 고덕중앙로 200-33주차장,제한없음,덕중앙로 200-33주차장(고덕동 1977-2),37.0474701609914,127.04546231786
3942,차지비,평택시 고덕Q타워,2,AC완속,경기도,평택시,경기도 평택시 고덕중앙로 200-33주차장,제한없음,덕중앙로 200-33주차장(고덕동 1977-2),37.0474701609914,127.04546231786
3943,차지비,평택시 고덕Q타워,3,AC완속,경기도,평택시,경기도 평택시 고덕중앙로 200-33주차장,제한없음,덕중앙로 200-33주차장(고덕동 1977-2),37.0474701609914,127.04546231786
3944,차지비,평택시 고덕Q타워,4,AC완속,경기도,평택시,경기도 평택시 고덕중앙로 200-33주차장,제한없음,덕중앙로 200-33주차장(고덕동 1977-2),37.0474701609914,127.04546231786
3945,차지비,평택시 고덕Q타워,5,AC완속,경기도,평택시,경기도 평택시 고덕중앙로 200-33주차장,제한없음,덕중앙로 200-33주차장(고덕동 1977-2),37.0474701609914,127.04546231786
3946,차지비,평택시 고덕Q타워,6,AC완속,경기도,평택시,경기도 평택시 고덕중앙로 200-33주차장,제한없음,덕중앙로 200-33주차장(고덕동 1977-2),37.0474701609914,127.04546231786
3947,차지비,평택시 더샵지제역센트럴파크1BL,1,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3948,차지비,평택시 더샵지제역센트럴파크1BL,2,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3949,차지비,평택시 더샵지제역센트럴파크1BL,3,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3950,차지비,평택시 더샵지제역센트럴파크1BL,4,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3951,차지비,평택시 더샵지제역센트럴파크1BL,5,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3952,차지비,평택시 더샵지제역센트럴파크1BL,6,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3953,차지비,평택시 더샵지제역센트럴파크1BL,7,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3954,차지비,평택시 더샵지제역센트럴파크1BL,8,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3955,차지비,평택시 더샵지제역센트럴파크1BL,9,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3956,차지비,평택시 더샵지제역센트럴파크1BL,10,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3957,차지비,평택시 더샵지제역센트럴파크1BL,11,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3958,차지비,평택시 더샵지제역센트럴파크1BL,12,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3959,차지비,평택시 더샵지제역센트럴파크1BL,13,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3960,차지비,평택시 더샵지제역센트럴파크1BL,14,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3961,차지비,평택시 더샵지제역센트럴파크1BL,15,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3962,차지비,평택시 더샵지제역센트럴파크1BL,16,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3963,차지비,평택시 더샵지제역센트럴파크1BL,17,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3964,차지비,평택시 더샵지제역센트럴파크1BL,18,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3965,차지비,평택시 더샵지제역센트럴파크1BL,19,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3966,차지비,평택시 더샵지제역센트럴파크1BL,20,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3967,차지비,평택시 더샵지제역센트럴파크1BL,21,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3968,차지비,평택시 더샵지제역센트럴파크1BL,22,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3969,차지비,평택시 더샵지제역센트럴파크1BL,23,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3970,차지비,평택시 더샵지제역센트럴파크1BL,24,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3971,차지비,평택시 더샵지제역센트럴파크1BL,25,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3972,차지비,평택시 더샵지제역센트럴파크1BL,26,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3973,차지비,평택시 더샵지제역센트럴파크1BL,27,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3974,차지비,평택시 더샵지제역센트럴파크1BL,28,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3975,차지비,평택시 더샵지제역센트럴파크1BL,29,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3976,차지비,평택시 더샵지제역센트럴파크1BL,30,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3977,차지비,평택시 더샵지제역센트럴파크1BL,31,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3978,차지비,평택시 더샵지제역센트럴파크1BL,32,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3979,차지비,평택시 더샵지제역센트럴파크1BL,33,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3980,차지비,평택시 더샵지제역센트럴파크1BL,34,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3981,차지비,평택시 더샵지제역센트럴파크1BL,35,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3982,차지비,평택시 더샵지제역센트럴파크1BL,36,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3983,차지비,평택시 더샵지제역센트럴파크1BL,37,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3984,차지비,평택시 더샵지제역센트럴파크1BL,38,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3985,차지비,평택시 더샵지제역센트럴파크1BL,39,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3986,차지비,평택시 더샵지제역센트럴파크1BL,40,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3987,차지비,평택시 더샵지제역센트럴파크1BL,41,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3988,차지비,평택시 더샵지제역센트럴파크1BL,42,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3989,차지비,평택시 더샵지제역센트럴파크1BL,43,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3990,차지비,평택시 더샵지제역센트럴파크1BL,44,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3991,차지비,평택시 더샵지제역센트럴파크1BL,45,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3992,차지비,평택시 더샵지제역센트럴파크1BL,46,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
3993,차지비,평택시 더샵지제역센트럴파크1BL,47,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2",제한없음,"제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",0,0
