운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한
환경부(한국자동차환경협회),GS장항솔바람점,1,DC차데모+AC3상+DC콤보,충청남도,서천군,충청남도 서천군 장항읍 송림리 755-12,제한없음
환경부(한국자동차환경협회),가족행복센터,1,DC콤보,충청남도,부여군,충청남도 부여군 규암면 아름1로64 (오수리 522),제한없음
환경부(한국자동차환경협회),강경실내수영장 주차장,1,DC콤보,충청남도,논산시,충청남도 논산시 산양1길2(산양리 198-2),제한없음
환경부(한국자동차환경협회),계룡농협하나로마트,11,DC콤보,충청남도,논산시,충청남도 논산시 연산면 청동로 34,제한없음
환경부(한국자동차환경협회),계룡농협하나로마트,12,DC콤보,충청남도,논산시,충청남도 논산시 연산면 청동로 34,제한없음
환경부(한국자동차환경협회),계룡문화예술의전당(문화체육동),1,DC콤보,충청남도,계룡시,충청남도 계룡시 엄사면 문화1로13(유동리 295-1),제한없음
환경부(한국자동차환경협회),계룡문화예술의전당(문화체육동),2,DC콤보,충청남도,계룡시,충청남도 계룡시 엄사면 문화1로13(유동리 295-1),제한없음
환경부(한국자동차환경협회),계룡시청,11,DC콤보,충청남도,계룡시,충청남도 계룡시 장안로 46,제한없음
환경부(한국자동차환경협회),계룡시청,12,DC콤보,충청남도,계룡시,충청남도 계룡시 장안로 46,제한없음
환경부(한국자동차환경협회),고남패총박물관,1,DC콤보,충청남도,태안군,충청남도 태안군 고남면 안면대로 4270-6,제한없음
환경부(한국자동차환경협회),고남패총박물관,2,DC콤보,충청남도,태안군,충청남도 태안군 고남면 안면대로 4270-6,제한없음
환경부(한국자동차환경협회),고덕면행정복지센터,1,DC콤보,충청남도,예산군,충청남도 예산군 고덕면 대천리 711,제한없음
환경부(한국자동차환경협회),고북면행정복지센터,1,DC콤보,충청남도,서산시,충청남도 서산시 고북면 고북1로294(가구리 612),제한없음
환경부(한국자동차환경협회),고추문화마을,1,DC콤보,충청남도,청양군,충청남도 청양군 청양읍 군량리 533충청남도 태안군 소원면 신덕리 272,제한없음
환경부(한국자동차환경협회),공주기적의도서관,21,DC콤보,충청남도,공주시,충청남도 공주시 무령로 550-53,제한없음
환경부(한국자동차환경협회),공주기적의도서관,22,DC콤보,충청남도,공주시,충청남도 공주시 무령로 550-53,제한없음
환경부(한국자동차환경협회),공주시청 주차장,1,DC차데모+AC3상+DC콤보,충청남도,공주시,충청남도 공주시 봉황동 304-6 ,제한없음
환경부(한국자동차환경협회),공주시청 주차장,11,DC콤보,충청남도,공주시,충청남도 공주시 봉황동 304-6 ,제한없음
환경부(한국자동차환경협회),공주시청 주차장,12,DC콤보,충청남도,공주시,충청남도 공주시 봉황동 304-6 ,제한없음
환경부(한국자동차환경협회),공주휴게소(당진방향),1,DC차데모+AC3상+DC콤보,충청남도,공주시,충청남도 공주시 의당면 당진영덕고속도로 71 (청룡리),제한없음
환경부(한국자동차환경협회),공주휴게소(당진방향),1,DC차데모+AC3상+DC콤보,충청남도,공주시,충청남도 공주시 의당면 당진영덕고속도로 71,제한없음
환경부(한국자동차환경협회),공주휴게소(대전방향),1,DC차데모+AC3상+DC콤보,충청남도,공주시,충청남도 공주시 의당면 당진영덕고속도로 72 (송선동),제한없음
환경부(한국자동차환경협회),공주휴게소(대전방향),1,DC차데모+AC3상+DC콤보,충청남도,공주시,충청남도 공주시 당진영덕고속도로 72,제한없음
환경부(한국자동차환경협회),관창일반산업단지 근로자 복지센터,21,DC콤보,충청남도,보령시,충청남도 보령시 관창공단길 229,제한없음
환경부(한국자동차환경협회),관창일반산업단지 근로자 복지센터,22,DC콤보,충청남도,보령시,충청남도 보령시 관창공단길 229,제한없음
환경부(한국자동차환경협회),광시면 공영주차장,1,DC콤보,충청남도,예산군,충청남도 예산군 광시면 광시리 77-3,제한없음
환경부(한국자동차환경협회),광천생활체육공원,1,DC차데모+AC3상+DC콤보,충청남도,홍성군,충청남도 홍성군 광천읍 홍남로 764-42(홍남로 764-42),제한없음
환경부(한국자동차환경협회),구시주차장,1,DC콤보,충청남도,보령시,충청남도 보령시 구시1길 10,제한없음
환경부(한국자동차환경협회),구시주차장,2,DC콤보,충청남도,보령시,충청남도 보령시 구시1길 10,제한없음
환경부(한국자동차환경협회),국군대천콘도 1관,1,DC콤보,충청남도,보령시,충청남도 보령시 갓바위 1길 10-30,제한없음
환경부(한국자동차환경협회),국군대천콘도 1관,91,DC콤보,충청남도,보령시,충청남도 보령시 갓바위 1길 10-30,제한없음
환경부(한국자동차환경협회),국립생태원,21,DC콤보,충청남도,서천군,충청남도 서천군 마서면 송내리 758,제한없음
환경부(한국자동차환경협회),국립생태원,22,DC콤보,충청남도,서천군,충청남도 서천군 마서면 송내리 758,제한없음
환경부(한국자동차환경협회),국립생태원,41,DC콤보,충청남도,서천군,충청남도 서천군 마서면 금강로 1210,제한없음
환경부(한국자동차환경협회),국립생태원,42,DC콤보,충청남도,서천군,충청남도 서천군 마서면 금강로 1210,제한없음
환경부(한국자동차환경협회),국립생태원,43,DC콤보,충청남도,서천군,충청남도 서천군 마서면 금강로 1210,제한없음
환경부(한국자동차환경협회),국립생태원,44,DC콤보,충청남도,서천군,충청남도 서천군 마서면 금강로 1210,제한없음
환경부(한국자동차환경협회),국립생태원 정문 주차장,1,DC차데모+AC3상+DC콤보,충청남도,서천군,충청남도 서천군 마서면 송내리 758 정문 관리사무소 옆 주차장,제한없음
환경부(한국자동차환경협회),국민건강보험공단 서천출장소,1,DC콤보,충청남도,서천군,충청남도 서천군 서천읍 군사리 181-3,제한없음
환경부(한국자동차환경협회),국민건강보험공단 예산지사,1,DC콤보,충청남도,예산군,충청남도 예산군 예산읍 벚꽃로 242,제한없음
환경부(한국자동차환경협회),국민건강보험공단 예산지사,2,DC콤보,충청남도,예산군,충청남도 예산군 예산읍 벚꽃로 242,제한없음
환경부(한국자동차환경협회),국민연금공단 보령사옥,1,DC콤보,충청남도,보령시,충청남도 보령시 동대동 576-1,제한없음
환경부(한국자동차환경협회),궁촌동 공영주차장,1,DC차데모+AC3상+DC콤보,충청남도,보령시,충청남도 보령시 궁촌동 43-2,제한없음
환경부(한국자동차환경협회),금강대학교,21,DC콤보,충청남도,논산시,충청남도 논산시 상월면 상월로 522,제한없음
환경부(한국자동차환경협회),금강대학교,22,DC콤보,충청남도,논산시,충청남도 논산시 상월면 상월로 522,제한없음
환경부(한국자동차환경협회),금마면 하나로마트,11,DC콤보,충청남도,홍성군,충청남도 홍성군 금마면 가산리 488,제한없음
환경부(한국자동차환경협회),금마면 하나로마트,12,DC콤보,충청남도,홍성군,충청남도 홍성군 금마면 가산리 488,제한없음
환경부(한국자동차환경협회),금산 인삼골 오토캠핑장,1,DC콤보,충청남도,금산군,충청남도 금산군 제원면 용화리 215충청남도 보령시 성주면 성주리 229-5,제한없음
환경부(한국자동차환경협회),금산군농업기술센터,1,DC콤보,충청남도,금산군,충청남도 금산군 금성면 의총길25(의총길 25),제한없음
환경부(한국자동차환경협회),금산군청,1,DC차데모+AC3상+DC콤보,충청남도,금산군,충청남도 금산군 금산읍 군청길 13,제한없음
환경부(한국자동차환경협회),금산세계인삼엑스포,1,DC콤보,충청남도,금산군,충청남도 금산군 금산읍 신대리 355,제한없음
환경부(한국자동차환경협회),금산세계인삼엑스포,2,DC콤보,충청남도,금산군,충청남도 금산군 금산읍 신대리 355,제한없음
환경부(한국자동차환경협회),금학생태공원주차장,11,DC콤보,충청남도,공주시,충청남도 공주시 금학동 106,제한없음
환경부(한국자동차환경협회),금학생태공원주차장,12,DC콤보,충청남도,공주시,충청남도 공주시 금학동 106,제한없음
환경부(한국자동차환경협회),남당항 주차장,11,DC콤보,충청남도,홍성군,충청남도 홍성군 서부면 남당리 859-2,제한없음
환경부(한국자동차환경협회),남당항 주차장,12,DC콤보,충청남도,홍성군,충청남도 홍성군 서부면 남당리 859-2,제한없음
환경부(한국자동차환경협회),남면 당암포구,21,DC콤보,충청남도,태안군,충청남도 태안군 남면 당암리 1-64,제한없음
환경부(한국자동차환경협회),남면 당암포구,22,DC콤보,충청남도,태안군,충청남도 태안군 남면 당암리 1-64,제한없음
환경부(한국자동차환경협회),남면사무소,1,DC차데모+AC3상+DC콤보,충청남도,태안군,충청남도 태안군 남면 달산리 1179,제한없음
환경부(한국자동차환경협회),내포보부상촌,21,DC콤보,충청남도,예산군,충청남도 예산군 덕산면 사동리 286,제한없음
환경부(한국자동차환경협회),내포보부상촌,22,DC콤보,충청남도,예산군,충청남도 예산군 덕산면 사동리 286,제한없음
환경부(한국자동차환경협회),논산공고 앞 공용주차장,1,DC콤보,충청남도,논산시,충청남도 논산시 취암동 822,제한없음
환경부(한국자동차환경협회),논산농협 하나로마트,1,DC콤보,충청남도,논산시,충청남도 논산시 대학로 48,제한없음
환경부(한국자동차환경협회),논산농협 하나로마트,2,DC콤보,충청남도,논산시,충청남도 논산시 대학로 48,제한없음
환경부(한국자동차환경협회),논산문화원 옆 공용주차장,1,DC콤보,충청남도,논산시,충청남도 논산시 관촉로 113-12,제한없음
환경부(한국자동차환경협회),논산문화원 옆 공용주차장,2,DC콤보,충청남도,논산시,충청남도 논산시 관촉로 113-12,제한없음
환경부(한국자동차환경협회),논산시국민체육센터,1,DC차데모+AC3상+DC콤보,충청남도,논산시,"충청남도 논산시 논산대로 382, 논산건강관리센터 옆",제한없음
환경부(한국자동차환경협회),논산시국민체육센터,2,DC콤보,충청남도,논산시,"충청남도 논산시 논산대로 382, 논산건강관리센터 옆",제한없음
환경부(한국자동차환경협회),논산시국민체육센터,52,DC콤보,충청남도,논산시,"충청남도 논산시 논산대로 382, 논산건강관리센터 옆",제한없음
환경부(한국자동차환경협회),논산시청 앞 공영주차장,1,DC차데모+AC3상+DC콤보,충청남도,논산시,충청남도 논산시 내동 825 시청앞 새마을금고 맞은편 공영주차장,제한없음
환경부(한국자동차환경협회),농업기술센터,91,DC콤보,충청남도,아산시,충청남도 아산시 염치읍 염성리 186-2,제한없음
환경부(한국자동차환경협회),농업기술센터 공영주차장,21,DC콤보,충청남도,공주시,충청남도 공주시 우성면 내산목천길 52-15,제한없음
환경부(한국자동차환경협회),농업기술센터 공영주차장,22,DC콤보,충청남도,공주시,충청남도 공주시 우성면 내산목천길 52-15,제한없음
환경부(한국자동차환경협회),농업기술센터 공영주차장,23,DC콤보,충청남도,공주시,충청남도 공주시 우성면 내산목천길 52-15,제한없음
환경부(한국자동차환경협회),농업기술센터 공영주차장,24,DC콤보,충청남도,공주시,충청남도 공주시 우성면 내산목천길 52-15,제한없음
환경부(한국자동차환경협회),당진근로자복지회관,1,DC차데모+AC3상,충청남도,당진시,"충청남도 당진시 송악읍 부곡공단4길 53-13, 복지회관 주차장 내(한진리 408-32)",제한없음
환경부(한국자동차환경협회),당진근로자복지회관,1,DC차데모+AC3상+DC콤보,충청남도,당진시,충청남도 당진시 송악읍 부곡공단4길 53-13,제한없음
환경부(한국자동차환경협회),당진문예의전당,1,DC차데모+AC3상+DC콤보,충청남도,당진시,충청남도 당진시 무수동2길 25-21,제한없음
환경부(한국자동차환경협회),당진문예의전당,2,DC차데모+AC3상+DC콤보,충청남도,당진시,충청남도 당진시 무수동2길 25-21,제한없음
환경부(한국자동차환경협회),당진시청,1,DC차데모+AC3상+DC콤보,충청남도,당진시,"충청남도 당진시 시청1로 1, 후문 앞 우측(수청동 1002)",제한없음
환경부(한국자동차환경협회),당진종합운동장 제1주차장,41,DC콤보,충청남도,당진시,충청남도 당진시 고대면 고대로33,제한없음
환경부(한국자동차환경협회),당진종합운동장 제1주차장,42,DC콤보,충청남도,당진시,충청남도 당진시 고대면 고대로33,제한없음
환경부(한국자동차환경협회),당진종합운동장 제1주차장,43,DC콤보,충청남도,당진시,충청남도 당진시 고대면 고대로33,제한없음
환경부(한국자동차환경협회),당진종합운동장 제1주차장,44,DC콤보,충청남도,당진시,충청남도 당진시 고대면 고대로33,제한없음
환경부(한국자동차환경협회),당진종합운동장 제1주차장,45,DC콤보,충청남도,당진시,충청남도 당진시 고대면 고대로33,제한없음
환경부(한국자동차환경협회),당진종합운동장 제1주차장,46,DC콤보,충청남도,당진시,충청남도 당진시 고대면 고대로33,제한없음
환경부(한국자동차환경협회),당진종합운동장 제1주차장,47,DC콤보,충청남도,당진시,충청남도 당진시 고대면 고대로33,제한없음
환경부(한국자동차환경협회),당진합덕읍민회관,1,DC차데모+AC3상+DC콤보,충청남도,당진시,"충청남도 당진시 합덕읍 중방로 7, 주차장 내(소소리 63-4)",제한없음
환경부(한국자동차환경협회),대산도서관,1,DC콤보,충청남도,서산시,충청남도 서산시 대산읍 대산1로 78-22,제한없음
환경부(한국자동차환경협회),대산도서관,2,DC콤보,충청남도,서산시,충청남도 서산시 대산읍 대산1로 78-22,제한없음
환경부(한국자동차환경협회),대산읍 행정복지센터,1,DC콤보,충청남도,서산시,충청남도 서산시 대산읍 구진로 42-4,제한없음
환경부(한국자동차환경협회),대산읍 행정복지센터,2,DC콤보,충청남도,서산시,충청남도 서산시 대산읍 구진로 42-4,제한없음
환경부(한국자동차환경협회),대산지방해양수산청,21,DC콤보,충청남도,서산시,충청남도 서산시 잠홍동 344,제한없음
환경부(한국자동차환경협회),대산지방해양수산청,22,DC콤보,충청남도,서산시,충청남도 서산시 잠홍동 344,제한없음
환경부(한국자동차환경협회),대술면행정복지센터,1,DC콤보,충청남도,예산군,충청남도 예산군 대술면 화천리 873-1,제한없음
환경부(한국자동차환경협회),대천3동사무소,1,DC콤보,충청남도,보령시,충청남도 보령시 대청로 167,제한없음
환경부(한국자동차환경협회),대천3동사무소,2,DC콤보,충청남도,보령시,충청남도 보령시 대청로 167,제한없음
환경부(한국자동차환경협회),대천해수욕장 제1주차장,1,DC차데모+AC3상+DC콤보,충청남도,보령시,충청남도 보령시 신흑동 1437-3,제한없음
환경부(한국자동차환경협회),대천해수욕장 제1주차장,2,DC콤보,충청남도,보령시,충청남도 보령시 신흑동 1437-3,제한없음
환경부(한국자동차환경협회),대천해수욕장 제1주차장,52,DC콤보,충청남도,보령시,충청남도 보령시 신흑동 1437-3,제한없음
환경부(한국자동차환경협회),대천해수욕장 제3 공영주차장,41,DC콤보,충청남도,보령시,"충청남도 보령시 신흑동2285, 2286",제한없음
환경부(한국자동차환경협회),대천해수욕장 제3 공영주차장,42,DC콤보,충청남도,보령시,"충청남도 보령시 신흑동2285, 2286",제한없음
환경부(한국자동차환경협회),대천해수욕장 제3 공영주차장,43,DC콤보,충청남도,보령시,"충청남도 보령시 신흑동2285, 2286",제한없음
환경부(한국자동차환경협회),대천해수욕장 제3 공영주차장,44,DC콤보,충청남도,보령시,"충청남도 보령시 신흑동2285, 2286",제한없음
환경부(한국자동차환경협회),대천해수욕장 제3 공영주차장,45,DC콤보,충청남도,보령시,"충청남도 보령시 신흑동2285, 2286",제한없음
환경부(한국자동차환경협회),대천해수욕장 제3 공영주차장,46,DC콤보,충청남도,보령시,"충청남도 보령시 신흑동2285, 2286",제한없음
환경부(한국자동차환경협회),대천해수욕장 제3 공영주차장,47,DC콤보,충청남도,보령시,"충청남도 보령시 신흑동2285, 2286",제한없음
환경부(한국자동차환경협회),대천휴게소(목포방향),1,DC차데모+AC3상+DC콤보,충청남도,보령시,충청남도 보령시 주교면 서해안고속도로 199 (주교리),제한없음
환경부(한국자동차환경협회),대천휴게소(목포방향),1,DC차데모+AC3상+DC콤보,충청남도,보령시,충청남도 보령시 주교면 서해안고속도로 199,제한없음
환경부(한국자동차환경협회),대천휴게소(시흥방향),1,DC차데모+AC3상+DC콤보,충청남도,보령시,충청남도 보령시 주교면 서해안고속도로 200 (주교리),제한없음
환경부(한국자동차환경협회),대천휴게소(시흥방향),1,DC차데모+AC3상+DC콤보,충청남도,보령시,충청남도 보령시 주교면 서해안고속도로 200,제한없음
환경부(한국자동차환경협회),대회리 공영주차장,21,DC콤보,충청남도,예산군,충청남도 예산군 예산읍 대회리 221-3,제한없음
환경부(한국자동차환경협회),대회리 공영주차장,22,DC콤보,충청남도,예산군,충청남도 예산군 예산읍 대회리 221-3,제한없음
환경부(한국자동차환경협회),덕산면 공영주차장,1,DC콤보,충청남도,예산군,충청남도 예산군 덕산면 덕산온천로 422-3,제한없음
환경부(한국자동차환경협회),덕산면 공영주차장,2,DC콤보,충청남도,예산군,충청남도 예산군 덕산면 덕산온천로 422-3,제한없음
환경부(한국자동차환경협회),덕산면 종합복지센터,1,DC차데모+AC3상+DC콤보,충청남도,예산군,충청남도 예산군 덕산면 신평리 362-8,제한없음
환경부(한국자동차환경협회),도고면사무소,21,DC콤보,충청남도,아산시,충청남도 아산시 도고면 신언리 64-3,제한없음
환경부(한국자동차환경협회),도고면사무소,22,DC콤보,충청남도,아산시,충청남도 아산시 도고면 신언리 64-3,제한없음
환경부(한국자동차환경협회),도솔공원,11,DC콤보,충청남도,천안시,충청남도 천안시 동남구 신부동 132-8,제한없음
환경부(한국자동차환경협회),도솔공원,12,DC콤보,충청남도,천안시,충청남도 천안시 동남구 신부동 132-8,제한없음
환경부(한국자동차환경협회),독립기념관,1,DC콤보,충청남도,천안시,충청남도 천안시 동남구 목천읍 남화리 230-1 ,제한없음
환경부(한국자동차환경협회),독립기념관,2,DC콤보,충청남도,천안시,충청남도 천안시 동남구 목천읍 남화리 230-1 ,제한없음
환경부(한국자동차환경협회),독립기념관,3,DC콤보,충청남도,천안시,충청남도 천안시 동남구 목천읍 남화리 230-1 ,제한없음
환경부(한국자동차환경협회),독립기념관,4,DC콤보,충청남도,천안시,충청남도 천안시 동남구 목천읍 남화리 230-1 ,제한없음
환경부(한국자동차환경협회),동부여석성휴게소,1,DC차데모+AC3상+DC콤보,충청남도,부여군,충청남도 부여군 석성면 대백제로 3050,제한없음
환경부(한국자동차환경협회),두마면사무소,1,DC차데모+AC3상+DC콤보,충청남도,계룡시,충청남도 계룡시 두마면 팥거리2길 14,제한없음
환경부(한국자동차환경협회),두정역 제1공영주차장,21,DC콤보,충청남도,천안시,충청남도 천안시 서북구 두정동 91-1,제한없음
환경부(한국자동차환경협회),두정역 제1공영주차장,22,DC콤보,충청남도,천안시,충청남도 천안시 서북구 두정동 91-1,제한없음
환경부(한국자동차환경협회),둔포면사무소,1,DC차데모+AC3상+DC콤보,충청남도,아산시,충청남도 아산시 둔포면 둔포리 461-11(둔포리 461-11),제한없음
환경부(한국자동차환경협회),롯데리조트부여,11,DC콤보,충청남도,부여군,"충청남도 부여군 규암면 백제문로 400, 지하1층, J",제한없음
환경부(한국자동차환경협회),롯데리조트부여,12,DC콤보,충청남도,부여군,"충청남도 부여군 규암면 백제문로 400, 지하1층, J",제한없음
환경부(한국자동차환경협회),롯데마트 당진점,1,DC차데모+AC3상,충청남도,당진시,"충청남도 당진시 정안로 20, 지상주차장 1층 매장입구 우측(원당동 824)",제한없음
환경부(한국자동차환경협회),롯데마트 당진점,1,DC차데모+AC3상+DC콤보,충청남도,당진시,충청남도 당진시 정안로 20,제한없음
환경부(한국자동차환경협회),롯데마트 서산점,1,DC차데모+AC3상+DC콤보,충청남도,서산시,충청남도 서산시 충의로 27 (예천동),제한없음
환경부(한국자동차환경협회),롯데마트 서산점 야외주차장,41,DC콤보,충청남도,서산시,충청남도 서산시 충의로27,제한없음
환경부(한국자동차환경협회),롯데마트 서산점 야외주차장,42,DC콤보,충청남도,서산시,충청남도 서산시 충의로27,제한없음
환경부(한국자동차환경협회),롯데마트 서산점 야외주차장,43,DC콤보,충청남도,서산시,충청남도 서산시 충의로27,제한없음
환경부(한국자동차환경협회),롯데마트 서산점 야외주차장,44,DC콤보,충청남도,서산시,충청남도 서산시 충의로27,제한없음
환경부(한국자동차환경협회),롯데마트 천안점,1,DC차데모+AC3상+DC콤보,충청남도,천안시,충청남도 천안시 서북구 월봉로 95-0 (쌍용2동),제한없음
환경부(한국자동차환경협회),롯데마트 천안점,2,DC차데모+AC3상+DC콤보,충청남도,천안시,충청남도 천안시 서북구 월봉로 95-0 (쌍용2동),제한없음
환경부(한국자동차환경협회),롯데마트 홍성점,1,DC차데모+AC3상+DC콤보,충청남도,홍성군,충청남도 홍성군 홍성읍 조양로247번길 9 (고암리),제한없음
환경부(한국자동차환경협회),마산면공용주차장,21,DC콤보,충청남도,서천군,충청남도 서천군 삼일로265번길 8,제한없음
환경부(한국자동차환경협회),마산면공용주차장,22,DC콤보,충청남도,서천군,충청남도 서천군 삼일로265번길 8,제한없음
환경부(한국자동차환경협회),망향휴게소(부산방향),1,DC차데모+AC3상+DC콤보,충청남도,천안시,충청남도 천안시 서북구 성거읍 돌다리길 23-37,제한없음
환경부(한국자동차환경협회),망향휴게소(부산방향),1,DC차데모+AC3상+DC콤보,충청남도,천안시,충청남도 천안시 서북구 성거읍 돌다리길 23-37,제한없음
환경부(한국자동차환경협회),머드광장,1,DC차데모+AC3상+DC콤보,충청남도,보령시,"충청남도 보령시 신흑동 2279, 입구 우측 안쪽",제한없음
환경부(한국자동차환경협회),머드광장,2,DC콤보,충청남도,보령시,"충청남도 보령시 신흑동 2279, 입구 우측 안쪽",제한없음
환경부(한국자동차환경협회),머드광장,52,DC콤보,충청남도,보령시,"충청남도 보령시 신흑동 2279, 입구 우측 안쪽",제한없음
환경부(한국자동차환경협회),면천농협하나로마트,41,DC콤보,충청남도,당진시,충청남도 당진시 면천면 성상리 331-1,제한없음
환경부(한국자동차환경협회),면천농협하나로마트,42,DC콤보,충청남도,당진시,충청남도 당진시 면천면 성상리 331-1,제한없음
환경부(한국자동차환경협회),면천농협하나로마트,43,DC콤보,충청남도,당진시,충청남도 당진시 면천면 성상리 331-1,제한없음
환경부(한국자동차환경협회),면천농협하나로마트,44,DC콤보,충청남도,당진시,충청남도 당진시 면천면 성상리 331-1,제한없음
환경부(한국자동차환경협회),면천면사무소,1,DC차데모+AC3상+DC콤보,충청남도,당진시,"충청남도 당진시 면천로 623, 사무소 앞 주차장(성상리 950)",제한없음
환경부(한국자동차환경협회),모종동 제1공영주차장,1,DC차데모+AC3상+DC콤보,충청남도,아산시,충청남도 아산시 모종동 562-4,제한없음
환경부(한국자동차환경협회),무창포 제3공영주차장,1,DC콤보,충청남도,보령시,충청남도 보령시 웅천읍 관당리 806-1,제한없음
환경부(한국자동차환경협회),무창포해수욕장 제6공영주차장,1,DC차데모+AC3상+DC콤보,충청남도,보령시,"충청남도 보령시 웅천읍 독산리 784-2, 입구 좌측",제한없음
환경부(한국자동차환경협회),무창포해수욕장 제6공영주차장,2,DC콤보,충청남도,보령시,"충청남도 보령시 웅천읍 독산리 784-2, 입구 좌측",제한없음
환경부(한국자동차환경협회),무창포해수욕장 제6공영주차장,52,DC콤보,충청남도,보령시,"충청남도 보령시 웅천읍 독산리 784-2, 입구 좌측",제한없음
환경부(한국자동차환경협회),문성동 주민센터,11,DC콤보,충청남도,천안시,충청남도 천안시 동남구 문화로 15,제한없음
환경부(한국자동차환경협회),문성동 주민센터,12,DC콤보,충청남도,천안시,충청남도 천안시 동남구 문화로 15,제한없음
환경부(한국자동차환경협회),미산면사무소,1,DC콤보,충청남도,보령시,충청남도 보령시 내평봉성길 5,제한없음
환경부(한국자동차환경협회),미산면사무소,2,DC콤보,충청남도,보령시,충청남도 보령시 내평봉성길 5,제한없음
환경부(한국자동차환경협회),배방읍 행정복지센터,11,DC콤보,충청남도,아산시,충청남도 아산시 배방읍 배방로 38,제한없음
환경부(한국자동차환경협회),배방읍 행정복지센터,12,DC콤보,충청남도,아산시,충청남도 아산시 배방읍 배방로 38,제한없음
환경부(한국자동차환경협회),벌곡휴게소(논산방향),1,DC차데모+AC3상+DC콤보,충청남도,논산시,충청남도 논산시 벌곡면 호남고속도로 2465-10 (신양리),제한없음
환경부(한국자동차환경협회),벌곡휴게소(논산방향),91,DC콤보,충청남도,논산시,충청남도 논산시 벌곡면 호남지선고속도로 25,제한없음
환경부(한국자동차환경협회),벌곡휴게소(대전방향),1,DC차데모+AC3상+DC콤보,충청남도,논산시,충청남도 논산시 벌곡면 양산리(벌곡면 양산리),제한없음
환경부(한국자동차환경협회),벌곡휴게소(대전방향),1,DC차데모+AC3상+DC콤보,충청남도,논산시,충청남도 논산시 벌곡면 벌곡로 9-58,제한없음
환경부(한국자동차환경협회),병천 제1공영주차장,1,DC콤보,충청남도,천안시,충청남도 천안시 동남구 병천리 211-1,제한없음
환경부(한국자동차환경협회),병천면 행정복지센터,21,DC콤보,충청남도,천안시,충청남도 천안시 동남구 병천면 병천2로 57,제한없음
환경부(한국자동차환경협회),병천면 행정복지센터,22,DC콤보,충청남도,천안시,충청남도 천안시 동남구 병천면 병천2로 57,제한없음
환경부(한국자동차환경협회),보령냉풍욕장,91,DC콤보,충청남도,보령시,충청남도 보령시 청라면 의평리 50-19,제한없음
환경부(한국자동차환경협회),보령노인종합복지관,1,DC콤보,충청남도,보령시,충청남도 보령시 대천로113(죽정동 706-3),제한없음
환경부(한국자동차환경협회),보령시청,1,DC차데모+AC3상+DC콤보,충청남도,보령시,"충청남도 보령시 성주산로 77, 후문 왼편(명천동 269-4)",제한없음
환경부(한국자동차환경협회),보령시청 (정문) 주차장,21,DC콤보,충청남도,보령시,충청남도 보령시 명천동 269-4,제한없음
환경부(한국자동차환경협회),보령시청 (정문) 주차장,22,DC콤보,충청남도,보령시,충청남도 보령시 명천동 269-4,제한없음
환경부(한국자동차환경협회),보령시청 (정문) 주차장,23,DC콤보,충청남도,보령시,충청남도 보령시 명천동 269-4,제한없음
환경부(한국자동차환경협회),보령시청 (정문) 주차장,24,DC콤보,충청남도,보령시,충청남도 보령시 명천동 269-4,제한없음
환경부(한국자동차환경협회),부석면주민자치센터,1,DC차데모+AC3상+DC콤보,충청남도,서산시,충청남도 서산시 부석면 취평리 364-2,제한없음
환경부(한국자동차환경협회),부여군청 뒤 주차장,11,DC콤보,충청남도,부여군,충청남도 부여군 부여읍 동남리 732-1 ,제한없음
환경부(한국자동차환경협회),부여군청 뒤 주차장,12,DC콤보,충청남도,부여군,충청남도 부여군 부여읍 동남리 732-1 ,제한없음
환경부(한국자동차환경협회),부여백제휴게소(공주방향),1,DC차데모+AC3상+DC콤보,충청남도,부여군,충청남도 부여군 내산면 서천공주고속도로 26(서천공주고속도로 26),제한없음
환경부(한국자동차환경협회),부여백제휴게소(공주방향),1,DC차데모+AC3상+DC콤보,충청남도,부여군,충청남도 부여군 내산면 서천공주고속도로 26 (율암리),제한없음
환경부(한국자동차환경협회),부여백제휴게소(서천방향),1,DC차데모+AC3상+DC콤보,충청남도,부여군,충청남도 부여군 내산면 서천공주고속도로 25 ,제한없음
환경부(한국자동차환경협회),부여백제휴게소(서천방향),1,DC차데모+AC3상+DC콤보,충청남도,부여군,충청남도 부여군 내산면 서천공주고속도로 25 (율암리),제한없음
환경부(한국자동차환경협회),북면행정복지센터,21,DC콤보,충청남도,천안시,충청남도 천안시 동남구 위례성로 724,제한없음
환경부(한국자동차환경협회),북면행정복지센터,22,DC콤보,충청남도,천안시,충청남도 천안시 동남구 위례성로 724,제한없음
환경부(한국자동차환경협회),불당 제3공영주차장,21,DC콤보,충청남도,천안시,충청남도 천안시 서북구 불당동 910,제한없음
환경부(한국자동차환경협회),불당 제3공영주차장,22,DC콤보,충청남도,천안시,충청남도 천안시 서북구 불당동 910,제한없음
환경부(한국자동차환경협회),블루핸즈 내포현대서비스,1,DC차데모+AC3상+DC콤보,충청남도,홍성군,충청남도 홍성군 홍북읍 홍북로 453번길 50,제한없음
환경부(한국자동차환경협회),블루핸즈 내포현대서비스,2,DC콤보,충청남도,홍성군,충청남도 홍성군 홍북읍 홍북로 453번길 50,제한없음
환경부(한국자동차환경협회),블루핸즈 내포현대서비스,52,DC콤보,충청남도,홍성군,충청남도 홍성군 홍북읍 홍북로 453번길 50,제한없음
