,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2
5486,에버온,경기수원 광교아이파크아파트,6,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수공원로 80B2 기둥 15,제한없음,통구 광교호수공원로 80B2 기둥 15
5487,에버온,경기수원 광교아이파크아파트,7,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수공원로 80B2 기둥 15,제한없음,통구 광교호수공원로 80B2 기둥 15
5488,에버온,경기수원 광교아이파크아파트,8,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수공원로 80B2 기둥 15,제한없음,통구 광교호수공원로 80B2 기둥 15
5489,에버온,경기수원 광교아이파크아파트,9,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수공원로 80B2 기둥 15,제한없음,통구 광교호수공원로 80B2 기둥 15
5490,에버온,경기수원 광교아이파크아파트,10,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수공원로 80B2 기둥 15,제한없음,통구 광교호수공원로 80B2 기둥 15
5491,에버온,경기수원 남광하우스토리아파트,1,AC완속,경기도,수원시,경기도 수원시 권선구 삼천병마로1598번길 28-16103동 지하1층 06기둥,제한없음,선구 삼천병마로1598번길 28-16103동 지하1층 06기둥
5492,에버온,경기수원 남광하우스토리아파트,2,AC완속,경기도,수원시,경기도 수원시 권선구 삼천병마로1598번길 28-16103동 지하1층 06기둥,제한없음,선구 삼천병마로1598번길 28-16103동 지하1층 06기둥
5493,에버온,경기수원 남광하우스토리아파트,3,AC완속,경기도,수원시,경기도 수원시 권선구 삼천병마로1598번길 28-16103동 지하1층 06기둥,제한없음,선구 삼천병마로1598번길 28-16103동 지하1층 06기둥
5494,에버온,경기수원 능실마을21단지,1,AC완속,경기도,수원시,경기도 수원시 권선구 호매실로 1032106동 지하1층3~4라인 C34기둥,제한없음,선구 호매실로 1032106동 지하1층3~4라인 C34기둥
5495,에버온,경기수원 능실마을21단지,2,AC완속,경기도,수원시,경기도 수원시 권선구 호매실로 1032106동 지하1층3~4라인 C34기둥,제한없음,선구 호매실로 1032106동 지하1층3~4라인 C34기둥
5496,에버온,경기수원 능실마을21단지,3,AC완속,경기도,수원시,경기도 수원시 권선구 호매실로 1032106동 지하1층3~4라인 C34기둥,제한없음,선구 호매실로 1032106동 지하1층3~4라인 C34기둥
5497,에버온,경기수원 벽적골두산한신우성아파트 802동,1,AC완속,경기도,수원시,경기도 수원시 영통구 영통로 232802동 B1 26기둥,제한없음,통구 영통로 232802동 B1 26기둥
5498,에버온,경기수원 벽적골두산한신우성아파트 802동,2,AC완속,경기도,수원시,경기도 수원시 영통구 영통로 232802동 B1 26기둥,제한없음,통구 영통로 232802동 B1 26기둥
5499,에버온,경기수원 벽적골두산한신우성아파트 804동,1,AC완속,경기도,수원시,경기도 수원시 영통구 영통로 232804동 B2 18기둥,제한없음,통구 영통로 232804동 B2 18기둥
5500,에버온,경기수원 벽적골두산한신우성아파트 804동,2,AC완속,경기도,수원시,경기도 수원시 영통구 영통로 232804동 B2 18기둥,제한없음,통구 영통로 232804동 B2 18기둥
5501,에버온,경기수원 벽적골두산한신우성아파트 804동,3,AC완속,경기도,수원시,경기도 수원시 영통구 영통로 232804동 B2 18기둥,제한없음,통구 영통로 232804동 B2 18기둥
5502,에버온,경기수원 벽적골두산한신우성아파트 825동,1,AC완속,경기도,수원시,경기도 수원시 영통구 영통로 232825동 B1 05기둥,제한없음,통구 영통로 232825동 B1 05기둥
5503,에버온,경기수원 벽적골두산한신우성아파트 825동,2,AC완속,경기도,수원시,경기도 수원시 영통구 영통로 232825동 B1 05기둥,제한없음,통구 영통로 232825동 B1 05기둥
5504,에버온,경기수원 벽적골두산한신우성아파트 826동,1,AC완속,경기도,수원시,경기도 수원시 영통구 영통로 232826동 B2 25기둥,제한없음,통구 영통로 232826동 B2 25기둥
5505,에버온,경기수원 벽적골두산한신우성아파트 826동,2,AC완속,경기도,수원시,경기도 수원시 영통구 영통로 232826동 B2 25기둥,제한없음,통구 영통로 232826동 B2 25기둥
5506,에버온,경기수원 벽적골두산한신우성아파트 826동,3,AC완속,경기도,수원시,경기도 수원시 영통구 영통로 232826동 B2 25기둥,제한없음,통구 영통로 232826동 B2 25기둥
5507,에버온,경기수원 서희스타힐스102동,1,AC완속,경기도,수원시,경기도 수원시 권선구 온정로9번길 36102동 B1 34번기둥옆,제한없음,선구 온정로9번길 36102동 B1 34번기둥옆
5508,에버온,경기수원 서희스타힐스102동,2,AC완속,경기도,수원시,경기도 수원시 권선구 온정로9번길 36102동 B1 34번기둥옆,제한없음,선구 온정로9번길 36102동 B1 34번기둥옆
5509,에버온,경기수원 서희스타힐스102동,3,AC완속,경기도,수원시,경기도 수원시 권선구 온정로9번길 36102동 B1 34번기둥옆,제한없음,선구 온정로9번길 36102동 B1 34번기둥옆
5510,에버온,경기수원 서희스타힐스103동,1,AC완속,경기도,수원시,경기도 수원시 권선구 온정로9번길 36103동 B1 55번기둥옆,제한없음,선구 온정로9번길 36103동 B1 55번기둥옆
5511,에버온,경기수원 서희스타힐스103동,2,AC완속,경기도,수원시,경기도 수원시 권선구 온정로9번길 36103동 B1 55번기둥옆,제한없음,선구 온정로9번길 36103동 B1 55번기둥옆
5512,에버온,경기수원 서희스타힐스103동,3,AC완속,경기도,수원시,경기도 수원시 권선구 온정로9번길 36103동 B1 55번기둥옆,제한없음,선구 온정로9번길 36103동 B1 55번기둥옆
5513,에버온,경기수원 서희스타힐스107동,1,AC완속,경기도,수원시,경기도 수원시 권선구 온정로9번길 36107동 B1 37기둥 휀룸옆,제한없음,선구 온정로9번길 36107동 B1 37기둥 휀룸옆
5514,에버온,경기수원 서희스타힐스107동,2,AC완속,경기도,수원시,경기도 수원시 권선구 온정로9번길 36107동 B1 37기둥 휀룸옆,제한없음,선구 온정로9번길 36107동 B1 37기둥 휀룸옆
5515,에버온,경기수원 서희스타힐스107동,3,AC완속,경기도,수원시,경기도 수원시 권선구 온정로9번길 36107동 B1 37기둥 휀룸옆,제한없음,선구 온정로9번길 36107동 B1 37기둥 휀룸옆
5516,에버온,경기수원 영통롯데아파트944동,1,AC완속,경기도,수원시,경기도 수원시 영통구 덕영대로1555번길 20944동 지하2층,제한없음,통구 덕영대로1555번길 20944동 지하2층
5517,에버온,경기수원 영통롯데아파트944동,2,AC완속,경기도,수원시,경기도 수원시 영통구 덕영대로1555번길 20944동 지하2층,제한없음,통구 덕영대로1555번길 20944동 지하2층
5518,에버온,경기수원 영통롯데아파트944동,3,AC완속,경기도,수원시,경기도 수원시 영통구 덕영대로1555번길 20944동 지하2층,제한없음,통구 덕영대로1555번길 20944동 지하2층
5519,에버온,경기수원 영통롯데아파트944동,4,AC완속,경기도,수원시,경기도 수원시 영통구 덕영대로1555번길 20944동 지하2층,제한없음,통구 덕영대로1555번길 20944동 지하2층
5520,에버온,경기수원 영통롯데아파트944동,5,AC완속,경기도,수원시,경기도 수원시 영통구 덕영대로1555번길 20944동 지하2층,제한없음,통구 덕영대로1555번길 20944동 지하2층
5521,에버온,경기수원 영통롯데아파트945동,1,AC완속,경기도,수원시,경기도 수원시 영통구 덕영대로1555번길 20945동 지하2층,제한없음,통구 덕영대로1555번길 20945동 지하2층
5522,에버온,경기수원 영통롯데아파트945동,2,AC완속,경기도,수원시,경기도 수원시 영통구 덕영대로1555번길 20945동 지하2층,제한없음,통구 덕영대로1555번길 20945동 지하2층
5523,에버온,경기수원 영통롯데아파트945동,3,AC완속,경기도,수원시,경기도 수원시 영통구 덕영대로1555번길 20945동 지하2층,제한없음,통구 덕영대로1555번길 20945동 지하2층
5524,에버온,경기수원 영통롯데아파트945동,4,AC완속,경기도,수원시,경기도 수원시 영통구 덕영대로1555번길 20945동 지하2층,제한없음,통구 덕영대로1555번길 20945동 지하2층
5525,에버온,경기수원 영통롯데아파트945동,5,AC완속,경기도,수원시,경기도 수원시 영통구 덕영대로1555번길 20945동 지하2층,제한없음,통구 덕영대로1555번길 20945동 지하2층
5526,에버온,경기수원 우만4단지,1,AC완속,경기도,수원시,"경기도 수원시 팔달구 창룡대로 194 (우만동, 주공4단지아파트)지상 관리사무소동 앞",제한없음,"달구 창룡대로 194 (우만동, 주공4단지아파트)지상 관리사무소동 앞"
5527,에버온,경기수원 우만4단지,2,AC완속,경기도,수원시,"경기도 수원시 팔달구 창룡대로 194 (우만동, 주공4단지아파트)지상 관리사무소동 앞",제한없음,"달구 창룡대로 194 (우만동, 주공4단지아파트)지상 관리사무소동 앞"
5528,에버온,경기수원 파장삼익아파트,1,AC완속,경기도,수원시,경기도 수원시 장안구 경수대로 1102(212-5 삼익아파트),제한없음,안구 경수대로 1102(212-5 삼익아파트)
5529,에버온,경기수원 파장삼익아파트,2,AC완속,경기도,수원시,경기도 수원시 장안구 경수대로 1102(212-5 삼익아파트),제한없음,안구 경수대로 1102(212-5 삼익아파트)
5530,에버온,경기수원 호매실휴먼시아5단지 505동,1,AC완속,경기도,수원시,경기도 수원시 권선구 금곡로 46505동 지하1층 B77,제한없음,선구 금곡로 46505동 지하1층 B77
5531,에버온,경기수원 호매실휴먼시아5단지 505동,2,AC완속,경기도,수원시,경기도 수원시 권선구 금곡로 46505동 지하1층 B77,제한없음,선구 금곡로 46505동 지하1층 B77
5532,에버온,경기수원 호매실휴먼시아5단지 510동,1,AC완속,경기도,수원시,경기도 수원시 권선구 금곡로 46510동 지하2층 B66,제한없음,선구 금곡로 46510동 지하2층 B66
5533,에버온,경기수원 호매실휴먼시아5단지 510동,2,AC완속,경기도,수원시,경기도 수원시 권선구 금곡로 46510동 지하2층 B66,제한없음,선구 금곡로 46510동 지하2층 B66
5534,에버온,경기수원 호매실휴먼시아5단지 514동,1,AC완속,경기도,수원시,경기도 수원시 권선구 금곡로 46514동 지하2층 A80,제한없음,선구 금곡로 46514동 지하2층 A80
5535,에버온,경기수원 호매실휴먼시아5단지 514동,2,AC완속,경기도,수원시,경기도 수원시 권선구 금곡로 46514동 지하2층 A80,제한없음,선구 금곡로 46514동 지하2층 A80
5536,에버온,경기수원 호매실휴먼시아5단지 525동,1,AC완속,경기도,수원시,경기도 수원시 권선구 금곡로 46525동 지하1층 A239,제한없음,선구 금곡로 46525동 지하1층 A239
5537,에버온,경기수원 호매실휴먼시아5단지 525동,2,AC완속,경기도,수원시,경기도 수원시 권선구 금곡로 46525동 지하1층 A239,제한없음,선구 금곡로 46525동 지하1층 A239
5538,에버온,경기수원 호반마을21단지2101동,1,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수로152번길 802101동 지하1층 A01기둥,제한없음,통구 광교호수로152번길 802101동 지하1층 A01기둥
5539,에버온,경기수원 호반마을21단지2101동,2,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수로152번길 802101동 지하1층 A01기둥,제한없음,통구 광교호수로152번길 802101동 지하1층 A01기둥
5540,에버온,경기수원 호반마을21단지2101동,3,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수로152번길 802101동 지하1층 A01기둥,제한없음,통구 광교호수로152번길 802101동 지하1층 A01기둥
5541,에버온,경기수원 호반마을21단지2102동,1,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수로152번길 802102동앞 지하1층 A23기둥,제한없음,통구 광교호수로152번길 802102동앞 지하1층 A23기둥
5542,에버온,경기수원 호반마을21단지2102동,2,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수로152번길 802102동앞 지하1층 A23기둥,제한없음,통구 광교호수로152번길 802102동앞 지하1층 A23기둥
5543,에버온,경기수원 호반마을21단지2104동,1,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수로152번길 802104동 지하1층,제한없음,통구 광교호수로152번길 802104동 지하1층
5544,에버온,경기수원 호반마을21단지2104동,2,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수로152번길 802104동 지하1층,제한없음,통구 광교호수로152번길 802104동 지하1층
5545,에버온,경기시흥 데코빌아파트,1,AC완속,경기도,시흥시,경기도 시흥시 연성로13번길 5-2지하1층주차장 아파트전기실 우측,제한없음,성로13번길 5-2지하1층주차장 아파트전기실 우측
5546,에버온,경기시흥 동양타워지식산업센터,1,AC완속,경기도,시흥시,경기도 시흥시 산기대학로 330지상8층주차장 화장실입구 옆,제한없음,기대학로 330지상8층주차장 화장실입구 옆
5547,에버온,경기시흥 엘드수목토,1,AC완속,경기도,시흥시,"경기도 시흥시 능곡로 133 (능곡동, 시흥능곡 엘드수목토아파트)1003동 지하1층 B06~B10기둥사이",제한없음,"곡로 133 (능곡동, 시흥능곡 엘드수목토아파트)1003동 지하1층 B06~B10기둥사이"
5548,에버온,경기시흥 엘드수목토,2,AC완속,경기도,시흥시,"경기도 시흥시 능곡로 133 (능곡동, 시흥능곡 엘드수목토아파트)1003동 지하1층 B06~B10기둥사이",제한없음,"곡로 133 (능곡동, 시흥능곡 엘드수목토아파트)1003동 지하1층 B06~B10기둥사이"
5549,에버온,경기시흥 엘드수목토,3,AC완속,경기도,시흥시,"경기도 시흥시 능곡로 133 (능곡동, 시흥능곡 엘드수목토아파트)1003동 지하1층 B06~B10기둥사이",제한없음,"곡로 133 (능곡동, 시흥능곡 엘드수목토아파트)1003동 지하1층 B06~B10기둥사이"
5550,에버온,경기시흥 월곶3차풍림아이원301동,1,AC완속,경기도,시흥시,"경기도 시흥시 월곶중앙로 11지하1층주차장 301동5,6라인입구 옆",제한없음,"곶중앙로 11지하1층주차장 301동5,6라인입구 옆"
5551,에버온,경기시흥 월곶3차풍림아이원301동,2,AC완속,경기도,시흥시,"경기도 시흥시 월곶중앙로 11지하1층주차장 301동5,6라인입구 옆",제한없음,"곶중앙로 11지하1층주차장 301동5,6라인입구 옆"
5552,에버온,경기시흥 월곶3차풍림아이원301동,3,AC완속,경기도,시흥시,"경기도 시흥시 월곶중앙로 11지하1층주차장 301동5,6라인입구 옆",제한없음,"곶중앙로 11지하1층주차장 301동5,6라인입구 옆"
5553,에버온,경기시흥 월곶3차풍림아이원306동,1,AC완속,경기도,시흥시,"경기도 시흥시 월곶중앙로 11지하1층주차장 306동5,6라인 A6기둥",제한없음,"곶중앙로 11지하1층주차장 306동5,6라인 A6기둥"
5554,에버온,경기시흥 월곶3차풍림아이원306동,2,AC완속,경기도,시흥시,"경기도 시흥시 월곶중앙로 11지하1층주차장 306동5,6라인 A6기둥",제한없음,"곶중앙로 11지하1층주차장 306동5,6라인 A6기둥"
5555,에버온,경기시흥 월곶3차풍림아이원306동,3,AC완속,경기도,시흥시,"경기도 시흥시 월곶중앙로 11지하1층주차장 306동5,6라인 A6기둥",제한없음,"곶중앙로 11지하1층주차장 306동5,6라인 A6기둥"
5556,에버온,경기시흥 유니크호텔28,1,AC완속,경기도,시흥시,경기도 시흥시 월곶중앙로70번안길 28지상1층 고객주차장,제한없음,곶중앙로70번안길 28지상1층 고객주차장
5557,에버온,경기안산 고잔그린빌15단지1주차장,1,AC완속,경기도,안산시,경기도 안산시 단원구 초지2로 411주차장 1501동 5-6라인과 1502동 1-2중앙기둥,제한없음,원구 초지2로 411주차장 1501동 5-6라인과 1502동 1-2중앙기둥
5558,에버온,경기안산 고잔그린빌15단지1주차장,2,AC완속,경기도,안산시,경기도 안산시 단원구 초지2로 411주차장 1501동 5-6라인과 1502동 1-2중앙기둥,제한없음,원구 초지2로 411주차장 1501동 5-6라인과 1502동 1-2중앙기둥
5559,에버온,경기안산 고잔그린빌15단지2주차장,1,AC완속,경기도,안산시,경기도 안산시 단원구 초지2로 412주차장 1512동 1-2,제한없음,원구 초지2로 412주차장 1512동 1-2
5560,에버온,경기안산 고잔그린빌15단지2주차장,2,AC완속,경기도,안산시,경기도 안산시 단원구 초지2로 412주차장 1512동 1-2,제한없음,원구 초지2로 412주차장 1512동 1-2
5561,에버온,경기안산 고잔그린빌15단지2주차장,3,AC완속,경기도,안산시,경기도 안산시 단원구 초지2로 412주차장 1512동 1-2,제한없음,원구 초지2로 412주차장 1512동 1-2
5562,에버온,경기안산 고잔그린빌15단지3주차장,1,AC완속,경기도,안산시,경기도 안산시 단원구 초지2로 413주차장 1515동 1-7 (3004),제한없음,원구 초지2로 413주차장 1515동 1-7 (3004)
5563,에버온,경기안산 고잔그린빌15단지3주차장,2,AC완속,경기도,안산시,경기도 안산시 단원구 초지2로 413주차장 1515동 1-7 (3004),제한없음,원구 초지2로 413주차장 1515동 1-7 (3004)
5564,에버온,경기안산 안산고잔6차푸르지오 601동,1,AC완속,경기도,안산시,경기도 안산시 상록구 해양1로 11(사동 1512),제한없음,록구 해양1로 11(사동 1512)
5565,에버온,경기안산 안산고잔6차푸르지오 601동,2,AC완속,경기도,안산시,경기도 안산시 상록구 해양1로 11(사동 1512),제한없음,록구 해양1로 11(사동 1512)
5566,에버온,경기안산 안산고잔6차푸르지오 608동,1,AC완속,경기도,안산시,경기도 안산시 상록구 해양1로 11(사동 1512),제한없음,록구 해양1로 11(사동 1512)
5567,에버온,경기안산 안산고잔6차푸르지오 608동,2,AC완속,경기도,안산시,경기도 안산시 상록구 해양1로 11(사동 1512),제한없음,록구 해양1로 11(사동 1512)
5568,에버온,경기안산 안산고잔6차푸르지오 611동,1,AC완속,경기도,안산시,경기도 안산시 상록구 해양1로 11(사동 1512),제한없음,록구 해양1로 11(사동 1512)
5569,에버온,경기안산 안산고잔6차푸르지오 611동,2,AC완속,경기도,안산시,경기도 안산시 상록구 해양1로 11(사동 1512),제한없음,록구 해양1로 11(사동 1512)
5570,에버온,경기안산 안산고잔6차푸르지오 615동,1,AC완속,경기도,안산시,경기도 안산시 상록구 해양1로 11(사동 1512),제한없음,록구 해양1로 11(사동 1512)
5571,에버온,경기안산 안산고잔6차푸르지오 615동,2,AC완속,경기도,안산시,경기도 안산시 상록구 해양1로 11(사동 1512),제한없음,록구 해양1로 11(사동 1512)
5572,에버온,경기안산 안산고잔6차푸르지오 623동,1,AC완속,경기도,안산시,경기도 안산시 상록구 해양1로 11(사동 1512),제한없음,록구 해양1로 11(사동 1512)
5573,에버온,경기안산 안산고잔6차푸르지오 623동,2,AC완속,경기도,안산시,경기도 안산시 상록구 해양1로 11(사동 1512),제한없음,록구 해양1로 11(사동 1512)
5574,에버온,경기안성 광신프로그레스101동,1,AC완속,경기도,안성시,경기도 안성시 아양3로 56101동 지하1층 A09,제한없음,양3로 56101동 지하1층 A09
5575,에버온,경기안성 광신프로그레스101동,2,AC완속,경기도,안성시,경기도 안성시 아양3로 56101동 지하1층 A09,제한없음,양3로 56101동 지하1층 A09
5576,에버온,경기안성 광신프로그레스104동,1,AC완속,경기도,안성시,경기도 안성시 아양3로 56104동 맞은편 지하1층 B75,제한없음,양3로 56104동 맞은편 지하1층 B75
5577,에버온,경기안성 광신프로그레스104동,2,AC완속,경기도,안성시,경기도 안성시 아양3로 56104동 맞은편 지하1층 B75,제한없음,양3로 56104동 맞은편 지하1층 B75
5578,에버온,경기안성 광신프로그레스106동,1,AC완속,경기도,안성시,경기도 안성시 아양3로 56106동 지하1층 B92,제한없음,양3로 56106동 지하1층 B92
5579,에버온,경기안성 광신프로그레스106동,2,AC완속,경기도,안성시,경기도 안성시 아양3로 56106동 지하1층 B92,제한없음,양3로 56106동 지하1층 B92
5580,에버온,경기안성 호텔젠,1,AC완속,경기도,안성시,경기도 안성시 양성면 도라지길 26옥외,제한없음,성면 도라지길 26옥외
5581,에버온,경기안양 대림한숲타운103동B1,1,AC완속,경기도,안양시,경기도 안양시 만안구 박달로 344103동 B1 램프앞,제한없음,안구 박달로 344103동 B1 램프앞
5582,에버온,경기안양 대림한숲타운103동B1,2,AC완속,경기도,안양시,경기도 안양시 만안구 박달로 344103동 B1 램프앞,제한없음,안구 박달로 344103동 B1 램프앞
5583,에버온,경기안양 대림한숲타운103동B1,3,AC완속,경기도,안양시,경기도 안양시 만안구 박달로 344103동 B1 램프앞,제한없음,안구 박달로 344103동 B1 램프앞
5584,에버온,경기안양 대림한숲타운103동B2,1,AC완속,경기도,안양시,경기도 안양시 만안구 박달로 344103동 B2 전기실앞,제한없음,안구 박달로 344103동 B2 전기실앞
5585,에버온,경기안양 대림한숲타운103동B2,2,AC완속,경기도,안양시,경기도 안양시 만안구 박달로 344103동 B2 전기실앞,제한없음,안구 박달로 344103동 B2 전기실앞
5586,에버온,경기안양 대림한숲타운103동B2,3,AC완속,경기도,안양시,경기도 안양시 만안구 박달로 344103동 B2 전기실앞,제한없음,안구 박달로 344103동 B2 전기실앞
5587,에버온,경기안양 대림한숲타운103동B2,4,AC완속,경기도,안양시,경기도 안양시 만안구 박달로 344103동 B2 전기실앞,제한없음,안구 박달로 344103동 B2 전기실앞
5588,에버온,경기안양 대림한숲타운103동B2,5,AC완속,경기도,안양시,경기도 안양시 만안구 박달로 344103동 B2 전기실앞,제한없음,안구 박달로 344103동 B2 전기실앞
5589,에버온,경기안양 대림한숲타운103동B2,6,AC완속,경기도,안양시,경기도 안양시 만안구 박달로 344103동 B2 전기실앞,제한없음,안구 박달로 344103동 B2 전기실앞
5590,에버온,경기안양 무궁화효성한양아파트105동,1,AC완속,경기도,안양시,경기도 안양시 동안구 동안로 35105동 B1 3-5라인,제한없음,안구 동안로 35105동 B1 3-5라인
5591,에버온,경기안양 무궁화효성한양아파트105동,2,AC완속,경기도,안양시,경기도 안양시 동안구 동안로 35105동 B1 3-5라인,제한없음,안구 동안로 35105동 B1 3-5라인
5592,에버온,경기안양 무궁화효성한양아파트105동,3,AC완속,경기도,안양시,경기도 안양시 동안구 동안로 35105동 B1 3-5라인,제한없음,안구 동안로 35105동 B1 3-5라인
5593,에버온,경기안양 무궁화효성한양아파트108동,1,AC완속,경기도,안양시,경기도 안양시 동안구 동안로 35108동 B1 5-6호라인,제한없음,안구 동안로 35108동 B1 5-6호라인
5594,에버온,경기안양 무궁화효성한양아파트108동,2,AC완속,경기도,안양시,경기도 안양시 동안구 동안로 35108동 B1 5-6호라인,제한없음,안구 동안로 35108동 B1 5-6호라인
5595,에버온,경기안양 무궁화효성한양아파트108동,3,AC완속,경기도,안양시,경기도 안양시 동안구 동안로 35108동 B1 5-6호라인,제한없음,안구 동안로 35108동 B1 5-6호라인
5596,에버온,경기안양 무궁화효성한양아파트110동,1,AC완속,경기도,안양시,경기도 안양시 동안구 동안로 35110동 B1 5-6라인,제한없음,안구 동안로 35110동 B1 5-6라인
5597,에버온,경기안양 무궁화효성한양아파트110동,2,AC완속,경기도,안양시,경기도 안양시 동안구 동안로 35110동 B1 5-6라인,제한없음,안구 동안로 35110동 B1 5-6라인
5598,에버온,경기안양 무궁화효성한양아파트110동,3,AC완속,경기도,안양시,경기도 안양시 동안구 동안로 35110동 B1 5-6라인,제한없음,안구 동안로 35110동 B1 5-6라인
5599,에버온,경기안양 박달3차한신휴플러스 205동,1,AC완속,경기도,안양시,경기도 안양시 만안구 박달로497번길 57205동 지하1층주차장 18기둥,제한없음,안구 박달로497번길 57205동 지하1층주차장 18기둥
5600,에버온,경기안양 박달3차한신휴플러스 205동,2,AC완속,경기도,안양시,경기도 안양시 만안구 박달로497번길 57205동 지하1층주차장 18기둥,제한없음,안구 박달로497번길 57205동 지하1층주차장 18기둥
5601,에버온,경기안양 박달3차한신휴플러스 205동,3,AC완속,경기도,안양시,경기도 안양시 만안구 박달로497번길 57205동 지하1층주차장 18기둥,제한없음,안구 박달로497번길 57205동 지하1층주차장 18기둥
5602,에버온,경기안양 박달3차한신휴플러스 206동,1,AC완속,경기도,안양시,경기도 안양시 만안구 박달로497번길 57206동 지하1층주차장 15기둥,제한없음,안구 박달로497번길 57206동 지하1층주차장 15기둥
5603,에버온,경기안양 박달3차한신휴플러스 206동,2,AC완속,경기도,안양시,경기도 안양시 만안구 박달로497번길 57206동 지하1층주차장 15기둥,제한없음,안구 박달로497번길 57206동 지하1층주차장 15기둥
5604,에버온,경기안양 박달3차한신휴플러스 206동,3,AC완속,경기도,안양시,경기도 안양시 만안구 박달로497번길 57206동 지하1층주차장 15기둥,제한없음,안구 박달로497번길 57206동 지하1층주차장 15기둥
5605,에버온,경기안양 비산롯데캐슬104동,1,AC완속,경기도,안양시,경기도 안양시 동안구 관악대로106번길 72104동 b2 1L기둥,제한없음,안구 관악대로106번길 72104동 b2 1L기둥
5606,에버온,경기안양 비산롯데캐슬104동,2,AC완속,경기도,안양시,경기도 안양시 동안구 관악대로106번길 72104동 b2 1L기둥,제한없음,안구 관악대로106번길 72104동 b2 1L기둥
5607,에버온,경기안양 비산롯데캐슬104동,3,AC완속,경기도,안양시,경기도 안양시 동안구 관악대로106번길 72104동 b2 1L기둥,제한없음,안구 관악대로106번길 72104동 b2 1L기둥
5608,에버온,경기안양 비산롯데캐슬106동,1,AC완속,경기도,안양시,경기도 안양시 동안구 관악대로106번길 72106동 b1 3A기둥,제한없음,안구 관악대로106번길 72106동 b1 3A기둥
5609,에버온,경기안양 비산롯데캐슬106동,2,AC완속,경기도,안양시,경기도 안양시 동안구 관악대로106번길 72106동 b1 3A기둥,제한없음,안구 관악대로106번길 72106동 b1 3A기둥
5610,에버온,경기안양 비산롯데캐슬106동,3,AC완속,경기도,안양시,경기도 안양시 동안구 관악대로106번길 72106동 b1 3A기둥,제한없음,안구 관악대로106번길 72106동 b1 3A기둥
5611,에버온,경기안양 비산롯데캐슬114동,1,AC완속,경기도,안양시,경기도 안양시 동안구 관악대로106번길 72114동 b2 2A기둥,제한없음,안구 관악대로106번길 72114동 b2 2A기둥
5612,에버온,경기안양 비산롯데캐슬114동,2,AC완속,경기도,안양시,경기도 안양시 동안구 관악대로106번길 72114동 b2 2A기둥,제한없음,안구 관악대로106번길 72114동 b2 2A기둥
5613,에버온,경기안양 비산롯데캐슬114동,3,AC완속,경기도,안양시,경기도 안양시 동안구 관악대로106번길 72114동 b2 2A기둥,제한없음,안구 관악대로106번길 72114동 b2 2A기둥
5614,에버온,경기안양 비산롯데캐슬114동,4,AC완속,경기도,안양시,경기도 안양시 동안구 관악대로106번길 72114동 b2 2A기둥,제한없음,안구 관악대로106번길 72114동 b2 2A기둥
5615,에버온,경기안양 삼호수정아파트,1,AC완속,경기도,안양시,"경기도 안양시 만안구 안양로13번길 11 (안양동, 삼호수정아파트)102동 B1 램프앞",제한없음,"안구 안양로13번길 11 (안양동, 삼호수정아파트)102동 B1 램프앞"
5616,에버온,경기안양 삼호수정아파트,2,AC완속,경기도,안양시,"경기도 안양시 만안구 안양로13번길 11 (안양동, 삼호수정아파트)102동 B1 램프앞",제한없음,"안구 안양로13번길 11 (안양동, 삼호수정아파트)102동 B1 램프앞"
5617,에버온,경기안양 성원1차아파트(PA B1),1,AC완속,경기도,안양시,경기도 안양시 만안구 병목안로 81PA B1 C11기둥,제한없음,안구 병목안로 81PA B1 C11기둥
5618,에버온,경기안양 성원1차아파트(PA B1),2,AC완속,경기도,안양시,경기도 안양시 만안구 병목안로 81PA B1 C11기둥,제한없음,안구 병목안로 81PA B1 C11기둥
5619,에버온,경기안양 성원1차아파트(PA B1),3,AC완속,경기도,안양시,경기도 안양시 만안구 병목안로 81PA B1 C11기둥,제한없음,안구 병목안로 81PA B1 C11기둥
5620,에버온,경기안양 성원1차아파트(PB B1),1,AC완속,경기도,안양시,경기도 안양시 만안구 병목안로 81PB B1 C11기둥,제한없음,안구 병목안로 81PB B1 C11기둥
5621,에버온,경기안양 성원1차아파트(PB B1),2,AC완속,경기도,안양시,경기도 안양시 만안구 병목안로 81PB B1 C11기둥,제한없음,안구 병목안로 81PB B1 C11기둥
5622,에버온,경기안양 성원1차아파트(PB B1),3,AC완속,경기도,안양시,경기도 안양시 만안구 병목안로 81PB B1 C11기둥,제한없음,안구 병목안로 81PB B1 C11기둥
5623,에버온,경기안양 성원1차아파트(PB B1),4,AC완속,경기도,안양시,경기도 안양시 만안구 병목안로 81PB B1 C11기둥,제한없음,안구 병목안로 81PB B1 C11기둥
