운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한
차지비,평택시 더샵지제역센트럴파크1BL,27,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,28,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,29,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,30,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,31,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,32,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,33,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,34,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,35,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,36,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,37,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,38,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,39,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,40,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,41,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,42,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,43,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,44,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,45,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,46,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,47,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,48,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,49,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,50,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,51,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,52,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,53,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,54,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 더샵지제역센트럴파크1BL,55,AC완속,경기도,평택시,"경기도 평택시 지제동삭1로 163103,115동 B1,108,109,123,124,125,126,110,111,117,118,120,121동 B2(364 더샵지제역센트럴파크1BL아파트 103,115동 B1,108,109,123,124,125,126,110,111,117,11)",제한없음
차지비,평택시 램리서치타워,1,AC완속,경기도,평택시,경기도 평택시 고덕중앙로 200-5지하주차장(고덕동 1977-1),제한없음
차지비,평택시 램리서치타워,2,AC완속,경기도,평택시,경기도 평택시 고덕중앙로 200-5지하주차장(고덕동 1977-1),제한없음
차지비,평택시 램리서치타워,3,AC완속,경기도,평택시,경기도 평택시 고덕중앙로 200-5지하주차장(고덕동 1977-1),제한없음
차지비,평택시 램리서치타워,4,AC완속,경기도,평택시,경기도 평택시 고덕중앙로 200-5지하주차장(고덕동 1977-1),제한없음
차지비,평택시 램리서치타워,5,AC완속,경기도,평택시,경기도 평택시 고덕중앙로 200-5지하주차장(고덕동 1977-1),제한없음
차지비,평택시 램리서치타워,6,AC완속,경기도,평택시,경기도 평택시 고덕중앙로 200-5지하주차장(고덕동 1977-1),제한없음
차지비,평택시 블루힐모텔,1,AC완속,경기도,평택시,경기도 평택시 현덕면 권관길 11주차장,제한없음
차지비,평택시 블루힐모텔,2,AC완속,경기도,평택시,경기도 평택시 현덕면 권관길 11주차장,제한없음
차지비,평택시 삼익사이버아파트,1,AC완속,경기도,평택시,경기도 평택시 동삭로 397105동 지하1층(343-2 삼익사이버아파트),제한없음
차지비,평택시 삼익사이버아파트,2,AC완속,경기도,평택시,경기도 평택시 동삭로 397105동 지하1층(343-2 삼익사이버아파트),제한없음
차지비,평택시 삼익사이버아파트,3,AC완속,경기도,평택시,경기도 평택시 동삭로 397105동 지하1층(343-2 삼익사이버아파트),제한없음
차지비,평택시 삼익사이버아파트,4,AC완속,경기도,평택시,경기도 평택시 동삭로 397105동 지하1층(343-2 삼익사이버아파트),제한없음
차지비,평택시 삼익사이버아파트,5,AC완속,경기도,평택시,경기도 평택시 동삭로 397105동 지하1층(343-2 삼익사이버아파트),제한없음
차지비,평택시 이마트(평택점),1,AC완속,경기도,평택시,경기도 평택시 영신로 29 본관2층,제한없음
차지비,평택시 투데이모텔,1,AC완속,경기도,평택시,경기도 평택시 포승읍 직산동길 21-7주차장,제한없음
차지비,평택시 투데이모텔,2,AC완속,경기도,평택시,경기도 평택시 포승읍 직산동길 21-7주차장,제한없음
차지비,평택시 평택국제자동차부두,1,AC완속,경기도,평택시,경기도 평택시 포승읍 평택항만길 399-16주차장,제한없음
차지비,평택시 평택국제자동차부두,2,AC완속,경기도,평택시,경기도 평택시 포승읍 평택항만길 399-16주차장,제한없음
차지비,평택시 평택국제자동차부두,3,AC완속,경기도,평택시,경기도 평택시 포승읍 평택항만길 399-16주차장,제한없음
차지비,평택시 평택비젼푸르지오,1,AC완속,경기도,평택시,경기도 평택시 용죽1로 14106동 지하1층 주차장 05기둥(비전 푸르지오),제한없음
차지비,평택시 평택비젼푸르지오,2,AC완속,경기도,평택시,경기도 평택시 용죽1로 14106동 지하1층 주차장 05기둥(비전 푸르지오),제한없음
차지비,평택시 평택비젼푸르지오,3,AC완속,경기도,평택시,경기도 평택시 용죽1로 14106동 지하1층 주차장 05기둥(비전 푸르지오),제한없음
차지비,평택시 평택비젼푸르지오,4,AC완속,경기도,평택시,경기도 평택시 용죽1로 14106동 지하1층 주차장 05기둥(비전 푸르지오),제한없음
차지비,평택시 평택비젼푸르지오,5,AC완속,경기도,평택시,경기도 평택시 용죽1로 14106동 지하1층 주차장 05기둥(비전 푸르지오),제한없음
차지비,포스테크노,1,AC완속,경기도,성남시,"경기도 성남시 중원구 순환로 165 (상대원동, 포스테크노)",제한없음
차지비,포스테크노,2,AC완속,경기도,성남시,"경기도 성남시 중원구 순환로 165 (상대원동, 포스테크노)",제한없음
차지비,푸른마을창보아파트,1,AC완속,경기도,부천시,"경기도 부천시 송내대로205번길 70 (상동, 푸른마을창보밀레시티)",제한없음
차지비,푸른마을창보아파트,2,AC완속,경기도,부천시,"경기도 부천시 송내대로205번길 70 (상동, 푸른마을창보밀레시티)",제한없음
차지비,푸른마을창보아파트,3,AC완속,경기도,부천시,"경기도 부천시 송내대로205번길 70 (상동, 푸른마을창보밀레시티)",제한없음
차지비,푸른마을창보아파트,4,AC완속,경기도,부천시,"경기도 부천시 송내대로205번길 70 (상동, 푸른마을창보밀레시티)",제한없음
차지비,풍년마을청구한라아파트,1,AC완속,경기도,김포시,"경기도 김포시 사우중로73번길 11 (북변동, 풍년마을청구한라아파트) 201동~215동(815 (풍년마을청구한라아파트))",제한없음
차지비,풍년마을청구한라아파트,2,AC완속,경기도,김포시,"경기도 김포시 사우중로73번길 11 (북변동, 풍년마을청구한라아파트) 201동~215동(815 (풍년마을청구한라아파트))",제한없음
차지비,하남시 덕풍1동 주민센터,1,AC완속,경기도,하남시,경기도 하남시 덕풍공원로 110 주차장,제한없음
차지비,하남시 덕풍2동 행정복지센터,1,AC완속,경기도,하남시,경기도 하남시 덕풍공원로 12 주차장,제한없음
차지비,하남시 덕풍3동 행정복지센터,1,AC완속,경기도,하남시,경기도 하남시 덕풍서로 66 주차장,제한없음
차지비,하남시 미사1동 행정복지센터,1,AC완속,경기도,하남시,경기도 하남시 미사강변남로 59,제한없음
차지비,하남시 미사2동 행정복지센터,1,AC완속,경기도,하남시,경기도 하남시 아리수로 531 주차장,제한없음
차지비,하남시 미사센텀비즈지식산업센터,1,AC완속,경기도,하남시,경기도 하남시 조정대로 45101동 B5(493 미사센텀비즈 101동 B5),제한없음
차지비,하남시 미사센텀비즈지식산업센터,2,AC완속,경기도,하남시,경기도 하남시 조정대로 45101동 B5(493 미사센텀비즈 101동 B5),제한없음
차지비,하남시 미사역헤리움애비뉴어,1,AC완속,경기도,하남시,경기도 하남시 미사강변동로84번길 29101동 지하3층(헤리움 애비뉴어),제한없음
차지비,하남시 미사역헤리움애비뉴어,2,AC완속,경기도,하남시,경기도 하남시 미사강변동로84번길 29101동 지하3층(헤리움 애비뉴어),제한없음
차지비,하남시 미사테스타타워,1,AC완속,경기도,하남시,"경기도 하남시 미사강변서로 25지하4층 A09기둥, D12기둥",제한없음
차지비,하남시 미사테스타타워,2,AC완속,경기도,하남시,"경기도 하남시 미사강변서로 25지하4층 A09기둥, D12기둥",제한없음
차지비,하남시 미사테스타타워,3,AC완속,경기도,하남시,"경기도 하남시 미사강변서로 25지하4층 A09기둥, D12기둥",제한없음
차지비,하남시 미사테스타타워,4,AC완속,경기도,하남시,"경기도 하남시 미사강변서로 25지하4층 A09기둥, D12기둥",제한없음
차지비,하남시 미사테스타타워,5,AC완속,경기도,하남시,"경기도 하남시 미사강변서로 25지하4층 A09기둥, D12기둥",제한없음
차지비,하남시 미사푸르지오시티A동,1,AC완속,경기도,하남시,경기도 하남시 미사강변동로 125지하6층 09기둥(미사푸르지오시티 A동),제한없음
차지비,하남시 미사푸르지오시티A동,2,AC완속,경기도,하남시,경기도 하남시 미사강변동로 125지하6층 09기둥(미사푸르지오시티 A동),제한없음
차지비,하남시 미사푸르지오시티A동,3,AC완속,경기도,하남시,경기도 하남시 미사강변동로 125지하6층 09기둥(미사푸르지오시티 A동),제한없음
차지비,하남시 미사푸르지오시티A동,4,AC완속,경기도,하남시,경기도 하남시 미사강변동로 125지하6층 09기둥(미사푸르지오시티 A동),제한없음
차지비,하남시 미사푸르지오시티A동,5,AC완속,경기도,하남시,경기도 하남시 미사강변동로 125지하6층 09기둥(미사푸르지오시티 A동),제한없음
차지비,하남시 미사하우스디엘타워,1,AC완속,경기도,하남시,"경기도 하남시 조정대로 35지하4층, 지하5층 주차장",제한없음
차지비,하남시 미사하우스디엘타워,2,AC완속,경기도,하남시,"경기도 하남시 조정대로 35지하4층, 지하5층 주차장",제한없음
차지비,하남시 미사하우스디엘타워,3,AC완속,경기도,하남시,"경기도 하남시 조정대로 35지하4층, 지하5층 주차장",제한없음
차지비,하남시 미사하우스디엘타워,4,AC완속,경기도,하남시,"경기도 하남시 조정대로 35지하4층, 지하5층 주차장",제한없음
차지비,하남시 미사하우스디엘타워,5,AC완속,경기도,하남시,"경기도 하남시 조정대로 35지하4층, 지하5층 주차장",제한없음
차지비,하남시 미사하우스디엘타워,6,AC완속,경기도,하남시,"경기도 하남시 조정대로 35지하4층, 지하5층 주차장",제한없음
차지비,하남시 미사효성헤링턴타워,1,AC완속,경기도,하남시,"경기도 하남시 아리수로 570101동 지하5층 주자장,지하6층 61기둥(1081 효성헤링턴타워더퍼스트)",제한없음
차지비,하남시 미사효성헤링턴타워,2,AC완속,경기도,하남시,"경기도 하남시 아리수로 570101동 지하5층 주자장,지하6층 61기둥(1081 효성헤링턴타워더퍼스트)",제한없음
차지비,하남시 미사효성헤링턴타워,3,AC완속,경기도,하남시,"경기도 하남시 아리수로 570101동 지하5층 주자장,지하6층 61기둥(1081 효성헤링턴타워더퍼스트)",제한없음
차지비,하남시 미사효성헤링턴타워,4,AC완속,경기도,하남시,"경기도 하남시 아리수로 570101동 지하5층 주자장,지하6층 61기둥(1081 효성헤링턴타워더퍼스트)",제한없음
차지비,하남시 미사효성헤링턴타워,5,AC완속,경기도,하남시,"경기도 하남시 아리수로 570101동 지하5층 주자장,지하6층 61기둥(1081 효성헤링턴타워더퍼스트)",제한없음
차지비,하남시 미사효성헤링턴타워,6,AC완속,경기도,하남시,"경기도 하남시 아리수로 570101동 지하5층 주자장,지하6층 61기둥(1081 효성헤링턴타워더퍼스트)",제한없음
차지비,하남시 미사효성헤링턴타워,7,AC완속,경기도,하남시,"경기도 하남시 아리수로 570101동 지하5층 주자장,지하6층 61기둥(1081 효성헤링턴타워더퍼스트)",제한없음
차지비,하남시 미사효성헤링턴타워,8,AC완속,경기도,하남시,"경기도 하남시 아리수로 570101동 지하5층 주자장,지하6층 61기둥(1081 효성헤링턴타워더퍼스트)",제한없음
차지비,하남시 미사효성헤링턴타워,9,AC완속,경기도,하남시,"경기도 하남시 아리수로 570101동 지하5층 주자장,지하6층 61기둥(1081 효성헤링턴타워더퍼스트)",제한없음
차지비,하남시 미사효성헤링턴타워,10,AC완속,경기도,하남시,"경기도 하남시 아리수로 570101동 지하5층 주자장,지하6층 61기둥(1081 효성헤링턴타워더퍼스트)",제한없음
차지비,하남시 미사효성헤링턴타워,11,AC완속,경기도,하남시,"경기도 하남시 아리수로 570101동 지하5층 주자장,지하6층 61기둥(1081 효성헤링턴타워더퍼스트)",제한없음
차지비,하남시 미사효성헤링턴타워,12,AC완속,경기도,하남시,"경기도 하남시 아리수로 570101동 지하5층 주자장,지하6층 61기둥(1081 효성헤링턴타워더퍼스트)",제한없음
차지비,하남시 미사효성헤링턴타워,13,AC완속,경기도,하남시,"경기도 하남시 아리수로 570101동 지하5층 주자장,지하6층 61기둥(1081 효성헤링턴타워더퍼스트)",제한없음
차지비,하남시 신성프라자,1,AC완속,경기도,하남시,경기도 하남시 미사강변중앙로170번길 10지하5층주차장,제한없음
차지비,하남시 신성프라자,2,AC완속,경기도,하남시,경기도 하남시 미사강변중앙로170번길 10지하5층주차장,제한없음
차지비,하남시 신성프라자,3,AC완속,경기도,하남시,경기도 하남시 미사강변중앙로170번길 10지하5층주차장,제한없음
차지비,하남시 신세계 스타필드,1,AC완속,경기도,하남시,경기도 하남시 미사대로 750 B1주차장 B38구역,제한없음
차지비,하남시 신세계 스타필드,2,AC완속,경기도,하남시,경기도 하남시 미사대로 750 B1주차장 B38구역,제한없음
차지비,하남시 신세계 스타필드,3,AC완속,경기도,하남시,경기도 하남시 미사대로 750 B1주차장 B38구역,제한없음
차지비,하남시 신세계 스타필드,4,AC완속,경기도,하남시,경기도 하남시 미사대로 750 B1주차장 B38구역,제한없음
차지비,하남시 신세계 스타필드,5,AC완속,경기도,하남시,경기도 하남시 미사대로 750 B1주차장 B38구역,제한없음
차지비,하남시 신세계 스타필드,6,AC완속,경기도,하남시,경기도 하남시 미사대로 750 B1주차장 B38구역,제한없음
차지비,하남시 신장1동 주민센터,1,AC완속,경기도,하남시,경기도 하남시 신장1로27번길 13 주차장,제한없음
차지비,하남시 신장2동 주민센터,1,AC완속,경기도,하남시,경기도 하남시 대청로21번길 32 주차장,제한없음
차지비,하남시 우성르보아리버,1,AC완속,경기도,하남시,경기도 하남시 미사강변중앙로198번길 35지하5층 B-7기둥(1096-2 우성르보아리버),제한없음
차지비,하남시 우성르보아리버,2,AC완속,경기도,하남시,경기도 하남시 미사강변중앙로198번길 35지하5층 B-7기둥(1096-2 우성르보아리버),제한없음
차지비,하남시 우성르보아리버,3,AC완속,경기도,하남시,경기도 하남시 미사강변중앙로198번길 35지하5층 B-7기둥(1096-2 우성르보아리버),제한없음
차지비,하남시 우성르보아리버,4,AC완속,경기도,하남시,경기도 하남시 미사강변중앙로198번길 35지하5층 B-7기둥(1096-2 우성르보아리버),제한없음
차지비,하남시 우성르보아파크,1,AC완속,경기도,하남시,경기도 하남시 미사강변중앙로 226지하5층(1079 우성르보아파크),제한없음
차지비,하남시 우성르보아파크,2,AC완속,경기도,하남시,경기도 하남시 미사강변중앙로 226지하5층(1079 우성르보아파크),제한없음
차지비,하남시 우성르보아파크,3,AC완속,경기도,하남시,경기도 하남시 미사강변중앙로 226지하5층(1079 우성르보아파크),제한없음
차지비,하남시 우성르보아파크,4,AC완속,경기도,하남시,경기도 하남시 미사강변중앙로 226지하5층(1079 우성르보아파크),제한없음
차지비,하남시 우성르보아파크,5,AC완속,경기도,하남시,경기도 하남시 미사강변중앙로 226지하5층(1079 우성르보아파크),제한없음
차지비,하남시 우성르보아파크2차,1,AC완속,경기도,하남시,"경기도 하남시 미사강변남로 91지하 1층, 지하2층, 지하3층 주차장",제한없음
차지비,하남시 우성르보아파크2차,2,AC완속,경기도,하남시,"경기도 하남시 미사강변남로 91지하 1층, 지하2층, 지하3층 주차장",제한없음
차지비,하남시 우성르보아파크2차,3,AC완속,경기도,하남시,"경기도 하남시 미사강변남로 91지하 1층, 지하2층, 지하3층 주차장",제한없음
차지비,하남시 우성르보아파크2차,4,AC완속,경기도,하남시,"경기도 하남시 미사강변남로 91지하 1층, 지하2층, 지하3층 주차장",제한없음
차지비,하남시 우성르보아파크2차,5,AC완속,경기도,하남시,"경기도 하남시 미사강변남로 91지하 1층, 지하2층, 지하3층 주차장",제한없음
차지비,하남시 우성르보아파크2차,6,AC완속,경기도,하남시,"경기도 하남시 미사강변남로 91지하 1층, 지하2층, 지하3층 주차장",제한없음
차지비,하남시 우성르보아파크2차,7,AC완속,경기도,하남시,"경기도 하남시 미사강변남로 91지하 1층, 지하2층, 지하3층 주차장",제한없음
차지비,하남시 우성르보아파크2차,8,AC완속,경기도,하남시,"경기도 하남시 미사강변남로 91지하 1층, 지하2층, 지하3층 주차장",제한없음
차지비,하남시 위례신안인스빌아스트로,1,AC완속,경기도,하남시,경기도 하남시 위례광장로 285B4(663 위례신도시신안인스빌아스트로 B4),제한없음
차지비,하남시 위례신안인스빌아스트로,2,AC완속,경기도,하남시,경기도 하남시 위례광장로 285B4(663 위례신도시신안인스빌아스트로 B4),제한없음
차지비,하남시 위례신안인스빌아스트로,3,AC완속,경기도,하남시,경기도 하남시 위례광장로 285B4(663 위례신도시신안인스빌아스트로 B4),제한없음
차지비,하남시 위례신안인스빌아스트로,4,AC완속,경기도,하남시,경기도 하남시 위례광장로 285B4(663 위례신도시신안인스빌아스트로 B4),제한없음
차지비,하남시 위례신안인스빌아스트로,5,AC완속,경기도,하남시,경기도 하남시 위례광장로 285B4(663 위례신도시신안인스빌아스트로 B4),제한없음
차지비,하남시 위례신안인스빌아스트로,6,AC완속,경기도,하남시,경기도 하남시 위례광장로 285B4(663 위례신도시신안인스빌아스트로 B4),제한없음
차지비,하남시 위례신안인스빌아스트로,7,AC완속,경기도,하남시,경기도 하남시 위례광장로 285B4(663 위례신도시신안인스빌아스트로 B4),제한없음
차지비,하남시 위례신안인스빌아스트로,8,AC완속,경기도,하남시,경기도 하남시 위례광장로 285B4(663 위례신도시신안인스빌아스트로 B4),제한없음
차지비,하남시 위례신안인스빌아스트로,9,AC완속,경기도,하남시,경기도 하남시 위례광장로 285B4(663 위례신도시신안인스빌아스트로 B4),제한없음
차지비,하남시 위례신안인스빌아스트로,10,AC완속,경기도,하남시,경기도 하남시 위례광장로 285B4(663 위례신도시신안인스빌아스트로 B4),제한없음
차지비,하남시 위례신안인스빌아스트로,11,AC완속,경기도,하남시,경기도 하남시 위례광장로 285B4(663 위례신도시신안인스빌아스트로 B4),제한없음
차지비,하남시 위례신안인스빌아스트로,12,AC완속,경기도,하남시,경기도 하남시 위례광장로 285B4(663 위례신도시신안인스빌아스트로 B4),제한없음
차지비,하남시 위례신안인스빌아스트로,13,AC완속,경기도,하남시,경기도 하남시 위례광장로 285B4(663 위례신도시신안인스빌아스트로 B4),제한없음
차지비,하남시 위례신안인스빌아스트로,14,AC완속,경기도,하남시,경기도 하남시 위례광장로 285B4(663 위례신도시신안인스빌아스트로 B4),제한없음
차지비,하남시 위례신안인스빌아스트로,15,AC완속,경기도,하남시,경기도 하남시 위례광장로 285B4(663 위례신도시신안인스빌아스트로 B4),제한없음
차지비,하남시 위례신안인스빌아스트로,16,AC완속,경기도,하남시,경기도 하남시 위례광장로 285B4(663 위례신도시신안인스빌아스트로 B4),제한없음
차지비,하남시 위례신안인스빌아스트로,17,AC완속,경기도,하남시,경기도 하남시 위례광장로 285B4(663 위례신도시신안인스빌아스트로 B4),제한없음
차지비,하남시 위례신안인스빌아스트로,18,AC완속,경기도,하남시,경기도 하남시 위례광장로 285B4(663 위례신도시신안인스빌아스트로 B4),제한없음
차지비,하남시 위례신안인스빌아스트로,19,AC완속,경기도,하남시,경기도 하남시 위례광장로 285B4(663 위례신도시신안인스빌아스트로 B4),제한없음
차지비,하남시 천현동 주민센터,1,AC완속,경기도,하남시,경기도 하남시 검단남로 48 주차장,제한없음
차지비,하남시 퀸즈파크미사2차,1,AC완속,경기도,하남시,"경기도 하남시 미사강변남로 131지하4층, 지하5층 주차장",제한없음
차지비,하남시 퀸즈파크미사2차,2,AC완속,경기도,하남시,"경기도 하남시 미사강변남로 131지하4층, 지하5층 주차장",제한없음
차지비,하남시 퀸즈파크미사2차,3,AC완속,경기도,하남시,"경기도 하남시 미사강변남로 131지하4층, 지하5층 주차장",제한없음
차지비,하남시 퀸즈파크미사2차,4,AC완속,경기도,하남시,"경기도 하남시 미사강변남로 131지하4층, 지하5층 주차장",제한없음
차지비,하남시 퀸즈파크미사2차,5,AC완속,경기도,하남시,"경기도 하남시 미사강변남로 131지하4층, 지하5층 주차장",제한없음
차지비,하남시 퀸즈파크미사2차,6,AC완속,경기도,하남시,"경기도 하남시 미사강변남로 131지하4층, 지하5층 주차장",제한없음
차지비,하남시 퀸즈파크미사2차,7,AC완속,경기도,하남시,"경기도 하남시 미사강변남로 131지하4층, 지하5층 주차장",제한없음
차지비,하남시 퀸즈파크미사2차,8,AC완속,경기도,하남시,"경기도 하남시 미사강변남로 131지하4층, 지하5층 주차장",제한없음
차지비,하남시 퀸즈파크하남미사1차,1,AC완속,경기도,하남시,"경기도 하남시 미사강변동로84번길 20지하4층, 지하5층 주차장",제한없음
차지비,하남시 퀸즈파크하남미사1차,2,AC완속,경기도,하남시,"경기도 하남시 미사강변동로84번길 20지하4층, 지하5층 주차장",제한없음
