운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한
차지비,동의병원,3,AC완속,부산광역시,부산진구,"부산광역시 부산진구 양정로 62 (양정동, 동의의료원,동의병원,동의대학교한방병원)(산46-2 (동의의료원,동의병원,동의대학교한방병원))",제한없음
차지비,동의병원,4,AC완속,부산광역시,부산진구,"부산광역시 부산진구 양정로 62 (양정동, 동의의료원,동의병원,동의대학교한방병원)(산46-2 (동의의료원,동의병원,동의대학교한방병원))",제한없음
차지비,만덕3휴먼시아,1,AC완속,부산광역시,북구,"부산광역시 북구 만덕1로51번길 11 (만덕동, 만덕3휴먼시아) 201동~204동",제한없음
차지비,만덕3휴먼시아,2,AC완속,부산광역시,북구,"부산광역시 북구 만덕1로51번길 11 (만덕동, 만덕3휴먼시아) 201동~204동",제한없음
차지비,만덕3휴먼시아,3,AC완속,부산광역시,북구,"부산광역시 북구 만덕1로51번길 11 (만덕동, 만덕3휴먼시아) 201동~204동",제한없음
차지비,명륜2차아이파크1단지,1,AC완속,부산광역시,동래구,부산광역시 동래구 시실로 49112동 지하 4층 52기둥(782 명륜2차아이파크 112동 지하 4층 52기둥),제한없음
차지비,명륜2차아이파크1단지,2,AC완속,부산광역시,동래구,부산광역시 동래구 시실로 49112동 지하 4층 52기둥(782 명륜2차아이파크 112동 지하 4층 52기둥),제한없음
차지비,명륜2차아이파크1단지,3,AC완속,부산광역시,동래구,부산광역시 동래구 시실로 49112동 지하 4층 52기둥(782 명륜2차아이파크 112동 지하 4층 52기둥),제한없음
차지비,명륜2차아이파크1단지,4,AC완속,부산광역시,동래구,부산광역시 동래구 시실로 49112동 지하 4층 52기둥(782 명륜2차아이파크 112동 지하 4층 52기둥),제한없음
차지비,명륜2차아이파크2단지,1,AC완속,부산광역시,동래구,부산광역시 동래구 시실로 73-6지하3층 205동 벽면,제한없음
차지비,명륜2차아이파크2단지,2,AC완속,부산광역시,동래구,부산광역시 동래구 시실로 73-6지하3층 205동 벽면,제한없음
차지비,명지1차금강펜테리움센트럴파크,1,AC완속,부산광역시,강서구,"부산광역시 강서구 명지국제5로 59 (명지동, 명지1차금강펜테리움센트럴파크)104동1,2라인 지하",제한없음
차지비,명지1차금강펜테리움센트럴파크,2,AC완속,부산광역시,강서구,"부산광역시 강서구 명지국제5로 59 (명지동, 명지1차금강펜테리움센트럴파크)104동1,2라인 지하",제한없음
차지비,명지1차금강펜테리움센트럴파크,3,AC완속,부산광역시,강서구,"부산광역시 강서구 명지국제5로 59 (명지동, 명지1차금강펜테리움센트럴파크)104동1,2라인 지하",제한없음
차지비,명지1차금강펜테리움센트럴파크,4,AC완속,부산광역시,강서구,"부산광역시 강서구 명지국제5로 59 (명지동, 명지1차금강펜테리움센트럴파크)104동1,2라인 지하",제한없음
차지비,명지1차금강펜테리움센트럴파크,5,AC완속,부산광역시,강서구,"부산광역시 강서구 명지국제5로 59 (명지동, 명지1차금강펜테리움센트럴파크)104동1,2라인 지하",제한없음
차지비,명지롯데캐슬아파트,4,AC완속,부산광역시,강서구,부산광역시 강서구 명지오션시티11로 84 (명지동     롯데캐슬아파트),제한없음
차지비,명지오션시티,1,AC완속,부산광역시,강서구,부산광역시 강서구 명지오션시티9로 50 (명지동)(명지동 3229-26),제한없음
차지비,명지오션시티,2,AC완속,부산광역시,강서구,부산광역시 강서구 명지오션시티9로 50 (명지동)(명지동 3229-26),제한없음
차지비,명지오션시티삼정그린코아,1,AC완속,부산광역시,강서구,"부산광역시 강서구 명지오션시티10로 114 (명지동, 명지오션시티삼정그린코아)107동 34입구",제한없음
차지비,명지오션시티삼정그린코아,2,AC완속,부산광역시,강서구,"부산광역시 강서구 명지오션시티10로 114 (명지동, 명지오션시티삼정그린코아)107동 34입구",제한없음
차지비,명지오션시티삼정그린코아,3,AC완속,부산광역시,강서구,"부산광역시 강서구 명지오션시티10로 114 (명지동, 명지오션시티삼정그린코아)107동 34입구",제한없음
차지비,모라동골든파크,1,AC완속,부산광역시,사상구,부산광역시 사상구 사상로 508 (모라동     모라동골든파크),제한없음
차지비,문현동골든벨류빌,1,AC완속,부산광역시,남구,"부산광역시 남구 전포대로77번길 19 (문현동, 골든벨류빌)(765-1 (골든벨류빌))",제한없음
차지비,반송동삼한그린타운1차,1,AC완속,부산광역시,해운대구,부산광역시 해운대구 신반송로 171 (반송동     삼한그린타운),제한없음
차지비,반송동삼한그린타운1차,2,AC완속,부산광역시,해운대구,부산광역시 해운대구 신반송로 171 (반송동     삼한그린타운),제한없음
차지비,반송동삼한그린타운1차,3,AC완속,부산광역시,해운대구,부산광역시 해운대구 신반송로 171 (반송동     삼한그린타운),제한없음
차지비,반송동삼한그린타운1차,4,AC완속,부산광역시,해운대구,부산광역시 해운대구 신반송로 171 (반송동     삼한그린타운),제한없음
차지비,반송벽산삼협육동,1,AC완속,부산광역시,해운대구,"부산광역시 해운대구 신반송로 29 (반송동, 벽산삼협한솔아파트)106동 지하주차장",제한없음
차지비,반송벽산삼협한솔101동,1,AC완속,부산광역시,해운대구,"부산광역시 해운대구 신반송로 29 (반송동, 벽산삼협한솔아파트)101동 지하주차장",제한없음
차지비,반송벽산삼협한솔103동,2,AC완속,부산광역시,해운대구,"부산광역시 해운대구 신반송로 29 (반송동, 벽산삼협한솔아파트)103동 지하주차장",제한없음
차지비,반송벽산삼협한솔103동,3,AC완속,부산광역시,해운대구,"부산광역시 해운대구 신반송로 29 (반송동, 벽산삼협한솔아파트)103동 지하주차장",제한없음
차지비,벽산2차아파트,1,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로299번길 11 (좌동     벽산2차아파트),제한없음
차지비,벽산2차아파트,2,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로299번길 11 (좌동     벽산2차아파트),제한없음
차지비,벽산2차아파트,3,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로299번길 11 (좌동     벽산2차아파트),제한없음
차지비,벽산2차아파트,4,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로299번길 11 (좌동     벽산2차아파트),제한없음
차지비,벽산2차아파트,5,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로299번길 11 (좌동     벽산2차아파트),제한없음
차지비,부경대학교,1,AC완속,부산광역시,남구,"부산광역시 남구 용소로 45 (대연동, 부경대학교대연캠퍼스)",제한없음
차지비,부경대학교,2,AC완속,부산광역시,남구,"부산광역시 남구 용소로 45 (대연동, 부경대학교대연캠퍼스)",제한없음
차지비,부곡SK아파트,1,AC완속,부산광역시,금정구,"부산광역시 금정구 수림로 12 (부곡동, 에스케이아파트) 101동~111동",제한없음
차지비,부곡SK아파트,2,AC완속,부산광역시,금정구,"부산광역시 금정구 수림로 12 (부곡동, 에스케이아파트) 101동~111동",제한없음
차지비,부곡SK아파트,3,AC완속,부산광역시,금정구,"부산광역시 금정구 수림로 12 (부곡동, 에스케이아파트) 101동~111동",제한없음
차지비,부곡SK아파트,4,AC완속,부산광역시,금정구,"부산광역시 금정구 수림로 12 (부곡동, 에스케이아파트) 101동~111동",제한없음
차지비,부곡동대동다숲아파트,1,AC완속,부산광역시,금정구,"부산광역시 금정구 부곡로 32-12 (부곡동, 대동다숲아파트)(788 (대동다숲아파트))",제한없음
차지비,부곡동대동다숲아파트,2,AC완속,부산광역시,금정구,"부산광역시 금정구 부곡로 32-12 (부곡동, 대동다숲아파트)(788 (대동다숲아파트))",제한없음
차지비,부곡동대동다숲아파트,3,AC완속,부산광역시,금정구,"부산광역시 금정구 부곡로 32-12 (부곡동, 대동다숲아파트)(788 (대동다숲아파트))",제한없음
차지비,부곡동대동다숲아파트,4,AC완속,부산광역시,금정구,"부산광역시 금정구 부곡로 32-12 (부곡동, 대동다숲아파트)(788 (대동다숲아파트))",제한없음
차지비,부곡동대동다숲아파트,5,AC완속,부산광역시,금정구,"부산광역시 금정구 부곡로 32-12 (부곡동, 대동다숲아파트)(788 (대동다숲아파트))",제한없음
차지비,부산 세동한신아파트103동,1,AC완속,부산광역시,부산진구,"부산광역시 부산진구 새싹로 183 (연지동, 세동한신아파트) 101동~105동103동지하 가63기둥",제한없음
차지비,부산 세동한신아파트105동,1,AC완속,부산광역시,부산진구,"부산광역시 부산진구 새싹로 183 (연지동, 세동한신아파트) 101동~105동105동 다27기둥",제한없음
차지비,부산 센텀피오레백삼동,1,AC완속,부산광역시,해운대구,"부산광역시 해운대구 수영강변대로 382 (재송동, 센텀피오레1차아파트)103동 지하주차장",제한없음
차지비,부산 센텀피오레백삼동,2,AC완속,부산광역시,해운대구,"부산광역시 해운대구 수영강변대로 382 (재송동, 센텀피오레1차아파트)103동 지하주차장",제한없음
차지비,부산 센텀피오레백삼동,3,AC완속,부산광역시,해운대구,"부산광역시 해운대구 수영강변대로 382 (재송동, 센텀피오레1차아파트)103동 지하주차장",제한없음
차지비,부산 한국지엠엄궁바로서비스,1,AC완속,부산광역시,사상구,부산광역시 사상구 엄궁로 11 (엄궁동)옥외주차장,제한없음
차지비,부산 화명코오롱하늘채이백사동,1,AC완속,부산광역시,북구,"부산광역시 북구 화명신도시로 100 (화명동, 코오롱하늘채2차아파트) 부상가동204동 지하1층",제한없음
차지비,부산 화명코오롱하늘채이백사동,2,AC완속,부산광역시,북구,"부산광역시 북구 화명신도시로 100 (화명동, 코오롱하늘채2차아파트) 부상가동204동 지하1층",제한없음
차지비,부산 화명코오롱하늘채이백십동,1,AC완속,부산광역시,북구,"부산광역시 북구 화명신도시로 100 (화명동, 코오롱하늘채2차아파트) 부상가동210동 지하1층주차장",제한없음
차지비,부산 화명코오롱하늘채이백십동,2,AC완속,부산광역시,북구,"부산광역시 북구 화명신도시로 100 (화명동, 코오롱하늘채2차아파트) 부상가동210동 지하1층주차장",제한없음
차지비,부산 화명코오롱하늘채이백십일,1,AC완속,부산광역시,북구,"부산광역시 북구 화명신도시로 100 (화명동, 코오롱하늘채2차아파트) 부상가동211동 지하1층",제한없음
차지비,부산 화명코오롱하늘채이백십일,2,AC완속,부산광역시,북구,"부산광역시 북구 화명신도시로 100 (화명동, 코오롱하늘채2차아파트) 부상가동211동 지하1층",제한없음
차지비,부산 화명코오롱하늘채이백이동,1,AC완속,부산광역시,북구,"부산광역시 북구 화명신도시로 100 (화명동, 코오롱하늘채2차아파트) 201동~211동,상가202동 지하주차장",제한없음
차지비,부산 화명코오롱하늘채이백이동,2,AC완속,부산광역시,북구,"부산광역시 북구 화명신도시로 100 (화명동, 코오롱하늘채2차아파트) 201동~211동,상가202동 지하주차장",제한없음
차지비,부산 화명코오롱하늘채이백팔동,1,AC완속,부산광역시,북구,"부산광역시 북구 화명신도시로 100 (화명동, 코오롱하늘채2차아파트) 부상가동208동 지하1층",제한없음
차지비,부산 화명코오롱하늘채이백팔동,2,AC완속,부산광역시,북구,"부산광역시 북구 화명신도시로 100 (화명동, 코오롱하늘채2차아파트) 부상가동208동 지하1층",제한없음
차지비,부산광역시 금정구 삼성디지털프라자금정점,1,AC완속,부산광역시,금정구,부산광역시 금정구 중앙대로 1715,제한없음
차지비,부산광역시 부산신세계아울렛,1,AC완속,부산광역시,기장군,부산광역시 기장군 장안읍 정관로 1133 정문진입로 A주차타워 1층 ,제한없음
차지비,부산광역시 부산신세계아울렛,2,AC완속,부산광역시,기장군,부산광역시 기장군 장안읍 정관로 1133 정문진입로 A주차타워 1층 ,제한없음
차지비,부산광역시 블루핸즈(구포점),1,AC완속,부산광역시,북구,부산광역시 북구 백양대로1064번길 4 주차장,제한없음
차지비,부산광역시 이마트(금정점),1,AC완속,부산광역시,금정구,부산광역시 금정구 중앙대로1841번길 24 본관3층 F68구역,제한없음
차지비,부산광역시 이마트(문현점),1,AC완속,부산광역시,남구,부산광역시 남구 전포대로91번길 47 본관4층 E구역,제한없음
차지비,부산광역시 이마트(해운대점),1,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로 511 본관4층 F구역,제한없음
차지비,부산광역시 이마트(해운대점),2,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로 511 본관4층 F구역,제한없음
차지비,부산광역시 이마트TR(서면점),1,AC완속,부산광역시,부산진구,부산광역시 부산진구 새싹로 81 본관4층 E구역,제한없음
차지비,부산광역시 이마트TR(서면점),2,AC완속,부산광역시,부산진구,부산광역시 부산진구 새싹로 81 본관4층 E구역,제한없음
차지비,부산대학병원,1,AC완속,부산광역시,서구,"부산광역시 서구 구덕로 179 (아미동1가, 부산대학병원)(10-1 (부산대학병원))",제한없음
차지비,부산대학병원,2,AC완속,부산광역시,서구,"부산광역시 서구 구덕로 179 (아미동1가, 부산대학병원)(10-1 (부산대학병원))",제한없음
차지비,부산대학병원,3,AC완속,부산광역시,서구,"부산광역시 서구 구덕로 179 (아미동1가, 부산대학병원)(10-1 (부산대학병원))",제한없음
차지비,부산대학병원,4,AC완속,부산광역시,서구,"부산광역시 서구 구덕로 179 (아미동1가, 부산대학병원)(10-1 (부산대학병원))",제한없음
차지비,부산동래 SK VIEW(에스케이뷰아파트),1,AC완속,부산광역시,동래구,"부산광역시 동래구 중앙대로1381번길 52 (온천동, 동래SKVIEW아파트)(758-12 (동래SKVIEW아파트))",제한없음
차지비,부산동래 SK VIEW(에스케이뷰아파트),2,AC완속,부산광역시,동래구,"부산광역시 동래구 중앙대로1381번길 52 (온천동, 동래SKVIEW아파트)(758-12 (동래SKVIEW아파트))",제한없음
차지비,부산동래 SK VIEW(에스케이뷰아파트),3,AC완속,부산광역시,동래구,"부산광역시 동래구 중앙대로1381번길 52 (온천동, 동래SKVIEW아파트)(758-12 (동래SKVIEW아파트))",제한없음
차지비,부산동래 SK VIEW(에스케이뷰아파트),4,AC완속,부산광역시,동래구,"부산광역시 동래구 중앙대로1381번길 52 (온천동, 동래SKVIEW아파트)(758-12 (동래SKVIEW아파트))",제한없음
차지비,부산사상경찰서,1,AC완속,부산광역시,사상구,부산광역시 사상구 학감대로 264 (감전동     부산사상경찰서),제한없음
차지비,부산시 강서구 대명프라자,1,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제8로10번길 12B1(명지동 3589-8 B1),제한없음
차지비,부산시 강서구 대명프라자,2,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제8로10번길 12B1(명지동 3589-8 B1),제한없음
차지비,부산시 강서구 부산연구개발특구본부,1,AC완속,부산광역시,강서구,부산광역시 강서구 미음산단5로41번길 71주차장,제한없음
차지비,부산시 강서구 부산연구개발특구본부,2,AC완속,부산광역시,강서구,부산광역시 강서구 미음산단5로41번길 71주차장,제한없음
차지비,부산시 강서구 부산연구개발특구본부,3,AC완속,부산광역시,강서구,부산광역시 강서구 미음산단5로41번길 71주차장,제한없음
차지비,부산시 고신대학교,1,AC완속,부산광역시,영도구,부산광역시 영도구 와치로 194 주차장,제한없음
차지비,부산시 기장군 늘봄모텔,1,AC완속,부산광역시,기장군,부산광역시 기장군 일광면 삼성3길 53-3,제한없음
차지비,부산시 기장군 늘봄모텔,2,AC완속,부산광역시,기장군,부산광역시 기장군 일광면 삼성3길 53-3,제한없음
차지비,부산시 남구 중앙레포츠,1,AC완속,부산광역시,남구,부산광역시 남구 용호로 64주차장 오른쪽 끝,제한없음
차지비,부산시 남구 중앙레포츠,2,AC완속,부산광역시,남구,부산광역시 남구 용호로 64주차장 오른쪽 끝,제한없음
차지비,부산시 동래구 국제파크아파트,1,AC완속,부산광역시,동래구,부산광역시 동래구 충렬사로 81B2(26-24 국제파크아파트 B2),제한없음
차지비,부산시 동래구 국제파크아파트,2,AC완속,부산광역시,동래구,부산광역시 동래구 충렬사로 81B2(26-24 국제파크아파트 B2),제한없음
차지비,부산시 동래구 국제파크아파트,3,AC완속,부산광역시,동래구,부산광역시 동래구 충렬사로 81B2(26-24 국제파크아파트 B2),제한없음
차지비,부산시 동래구 국제파크아파트,4,AC완속,부산광역시,동래구,부산광역시 동래구 충렬사로 81B2(26-24 국제파크아파트 B2),제한없음
차지비,부산시 동래구 안락역,1,AC완속,부산광역시,동래구,부산광역시 동래구 복천동 381,제한없음
차지비,부산시 부경대학교,1,AC완속,부산광역시,남구,부산광역시 남구 신선로 365 주차장,제한없음
차지비,부산시 부경대학교,2,AC완속,부산광역시,남구,부산광역시 남구 신선로 365 주차장,제한없음
차지비,부산시 부경대학교,3,AC완속,부산광역시,남구,부산광역시 남구 신선로 365 주차장,제한없음
차지비,부산시 부산교육대학교,1,AC완속,부산광역시,연제구,부산광역시 연제구 교대로 24 주차장,제한없음
차지비,부산시 부산교육대학교,2,AC완속,부산광역시,연제구,부산광역시 연제구 교대로 24 주차장,제한없음
차지비,부산시 부산교육대학교,3,AC완속,부산광역시,연제구,부산광역시 연제구 교대로 24 주차장,제한없음
차지비,부산시 부산교육대학교,4,AC완속,부산광역시,연제구,부산광역시 연제구 교대로 24 주차장,제한없음
차지비,부산시 부산진구 대림아파트,1,AC완속,부산광역시,부산진구,"부산광역시 부산진구 성지곡로16번길 111동 지하1층 A3기둥, 2동 지하1층 C2기둥(349 대림아파트)",제한없음
차지비,부산시 부산진구 대림아파트,2,AC완속,부산광역시,부산진구,"부산광역시 부산진구 성지곡로16번길 111동 지하1층 A3기둥, 2동 지하1층 C2기둥(349 대림아파트)",제한없음
차지비,부산시 부산진구 대림아파트,3,AC완속,부산광역시,부산진구,"부산광역시 부산진구 성지곡로16번길 111동 지하1층 A3기둥, 2동 지하1층 C2기둥(349 대림아파트)",제한없음
차지비,부산시 부산진구 온모텔,1,AC완속,부산광역시,부산진구,부산광역시 부산진구 성지로153번길 16주차장,제한없음
차지비,부산시 부산진구 온모텔,2,AC완속,부산광역시,부산진구,부산광역시 부산진구 성지로153번길 16주차장,제한없음
차지비,부산시 북구 벽산강변타운,1,AC완속,부산광역시,북구,부산광역시 북구 양달로9번길 21104동 B1(188 벽산강변타운 104동 B1),제한없음
차지비,부산시 북구 벽산강변타운,2,AC완속,부산광역시,북구,부산광역시 북구 양달로9번길 21104동 B1(188 벽산강변타운 104동 B1),제한없음
차지비,부산시 북구 벽산강변타운,3,AC완속,부산광역시,북구,부산광역시 북구 양달로9번길 21104동 B1(188 벽산강변타운 104동 B1),제한없음
차지비,부산시 북구 아남프라자아파트,1,AC완속,부산광역시,북구,부산광역시 북구 금곡대로8번길 33B3(397-1 아남프라자 B3),제한없음
차지비,부산시 북구 아남프라자아파트,2,AC완속,부산광역시,북구,부산광역시 북구 금곡대로8번길 33B3(397-1 아남프라자 B3),제한없음
차지비,부산시 북구 코오롱하늘채2차,1,AC완속,부산광역시,북구,부산광역시 북구 화명신도시로 100203동 지하1층(2288 코오롱하늘채2차아파트 203동 지하1층),제한없음
차지비,부산시 북구 코오롱하늘채2차,2,AC완속,부산광역시,북구,부산광역시 북구 화명신도시로 100203동 지하1층(2288 코오롱하늘채2차아파트 203동 지하1층),제한없음
차지비,부산시 연제구 거제역,1,AC완속,부산광역시,연제구,부산광역시 연제구 거제1동 419-2번지 거제역 3층 중앙,제한없음
차지비,부산시 연제구 거제해맞이역,1,AC완속,부산광역시,연제구,부산광역시 연제구 거제동 619-1,제한없음
차지비,부산시 연제구 교대역,1,AC완속,부산광역시,연제구,부산광역시 연제구 거제동 48-5,제한없음
차지비,부산시 영도구 해양환경교육원 ,1,AC완속,부산광역시,영도구,부산광역시 영도구 해양로 301번길 23주차장,제한없음
차지비,부산시 진구 CJ헬로중부산방송,1,AC완속,부산광역시,부산진구,부산광역시 부산진구 서전로46번길 48지하2층 전기실앞주차장,제한없음
차지비,부산시 한국수산자원관리공단,1,AC완속,부산광역시,기장군,부산광역시 기장군 일광면 이동길 4지하3층 주차장(입주민 전용),제한없음
차지비,부산시 해운대구 센텀강변현대아파트,1,AC완속,부산광역시,해운대구,"부산광역시 해운대구 삼어로 131지하1층 LB1-6 판넬옆2기, 관리동B1,상가동B2",제한없음
차지비,부산시 해운대구 센텀강변현대아파트,2,AC완속,부산광역시,해운대구,"부산광역시 해운대구 삼어로 131지하1층 LB1-6 판넬옆2기, 관리동B1,상가동B2",제한없음
차지비,부산시 해운대구 센텀강변현대아파트,3,AC완속,부산광역시,해운대구,"부산광역시 해운대구 삼어로 131지하1층 LB1-6 판넬옆2기, 관리동B1,상가동B2",제한없음
차지비,부산시 해운대구 센텀강변현대아파트,4,AC완속,부산광역시,해운대구,"부산광역시 해운대구 삼어로 131지하1층 LB1-6 판넬옆2기, 관리동B1,상가동B2",제한없음
차지비,부산시 해운대구 센텀강변현대아파트,5,AC완속,부산광역시,해운대구,"부산광역시 해운대구 삼어로 131지하1층 LB1-6 판넬옆2기, 관리동B1,상가동B2",제한없음
차지비,부산시 해운대구 해운대현대하이페리온,1,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음
차지비,부산시 해운대구 해운대현대하이페리온,2,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음
차지비,부산시 해운대구 해운대현대하이페리온,3,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음
차지비,부산시 해운대구 해운대현대하이페리온,4,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음
차지비,부산시 해운대구 해운대현대하이페리온,5,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음
차지비,부산시 해운대구 해운대현대하이페리온,6,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음
차지비,부산시 해운대구 해운대현대하이페리온,7,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음
차지비,부산시 해운대구 해운대현대하이페리온,8,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음
차지비,부산시 해운대구 해운대현대하이페리온,9,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음
차지비,부산시 해운대구 해운대현대하이페리온,10,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음
차지비,부산시 해운대구 해운대현대하이페리온,11,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음
차지비,부산시 해운대구 해운대현대하이페리온,12,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음
차지비,부산신호윌더하임아파트,1,AC완속,부산광역시,강서구,"부산광역시 강서구 신호산단3로 55(신호동, 부산신호윌더하임아파트) 부산신호윌더하임아파트 106동 지하1층 B07기둥",제한없음
차지비,부산신호윌더하임아파트,2,AC완속,부산광역시,강서구,"부산광역시 강서구 신호산단3로 55(신호동, 부산신호윌더하임아파트) 부산신호윌더하임아파트 106동 지하1층 B07기둥",제한없음
차지비,부산신호윌더하임아파트,3,AC완속,부산광역시,강서구,"부산광역시 강서구 신호산단3로 55(신호동, 부산신호윌더하임아파트) 부산신호윌더하임아파트 106동 지하1층 B07기둥",제한없음
차지비,부산신호윌더하임아파트,4,AC완속,부산광역시,강서구,"부산광역시 강서구 신호산단3로 55(신호동, 부산신호윌더하임아파트) 부산신호윌더하임아파트 106동 지하1층 B07기둥",제한없음
차지비,부산신호윌더하임아파트,5,AC완속,부산광역시,강서구,"부산광역시 강서구 신호산단3로 55(신호동, 부산신호윌더하임아파트) 부산신호윌더하임아파트 106동 지하1층 B07기둥",제한없음
차지비,부산신호윌더하임아파트,6,AC완속,부산광역시,강서구,"부산광역시 강서구 신호산단3로 55(신호동, 부산신호윌더하임아파트) 부산신호윌더하임아파트 106동 지하1층 B07기둥",제한없음
차지비,부산용호주공아파트,1,AC완속,부산광역시,남구,"부산광역시 남구 용호로269번길 29 (용호동, 용호주공아파트)(563-1 (용호주공아파트))",제한없음
차지비,부산용호주공아파트,2,AC완속,부산광역시,남구,"부산광역시 남구 용호로269번길 29 (용호동, 용호주공아파트)(563-1 (용호주공아파트))",제한없음
차지비,부산용호주공아파트,3,AC완속,부산광역시,남구,"부산광역시 남구 용호로269번길 29 (용호동, 용호주공아파트)(563-1 (용호주공아파트))",제한없음
차지비,부산자동차부품도소매업협동조합,1,AC완속,부산광역시,강서구,부산광역시 강서구 유통단지1로57번길 34 (대저2동),제한없음
차지비,부산자동차부품도소매업협동조합,2,AC완속,부산광역시,강서구,부산광역시 강서구 유통단지1로57번길 34 (대저2동),제한없음
차지비,부산자동차부품도소매업협동조합,3,AC완속,부산광역시,강서구,부산광역시 강서구 유통단지1로57번길 34 (대저2동),제한없음
차지비,부산자동차부품도소매업협동조합,4,AC완속,부산광역시,강서구,부산광역시 강서구 유통단지1로57번길 34 (대저2동),제한없음
차지비,부산자동차부품도소매업협동조합,5,AC완속,부산광역시,강서구,부산광역시 강서구 유통단지1로57번길 34 (대저2동),제한없음
차지비,부산자동차부품유통단지,1,AC완속,부산광역시,강서구,"부산광역시 강서구 유통단지1로57번길 34104동옥상111~120호, 109동옥상101~109호",제한없음
차지비,부산자동차부품유통단지,2,AC완속,부산광역시,강서구,"부산광역시 강서구 유통단지1로57번길 34104동옥상111~120호, 109동옥상101~109호",제한없음
차지비,부산자동차부품유통단지,3,AC완속,부산광역시,강서구,"부산광역시 강서구 유통단지1로57번길 34104동옥상111~120호, 109동옥상101~109호",제한없음
차지비,부산자동차부품유통단지,4,AC완속,부산광역시,강서구,"부산광역시 강서구 유통단지1로57번길 34104동옥상111~120호, 109동옥상101~109호",제한없음
차지비,부암동협성아파트,1,AC완속,부산광역시,부산진구,"부산광역시 부산진구 당감로 118 (부암동, 협성아파트) 101동~103동,105동~108동",제한없음
차지비,부암동협성아파트,2,AC완속,부산광역시,부산진구,"부산광역시 부산진구 당감로 118 (부암동, 협성아파트) 101동~103동,105동~108동",제한없음
차지비,부암동협성아파트,3,AC완속,부산광역시,부산진구,"부산광역시 부산진구 당감로 118 (부암동, 협성아파트) 101동~103동,105동~108동",제한없음
차지비,부암동협성아파트,4,AC완속,부산광역시,부산진구,"부산광역시 부산진구 당감로 118 (부암동, 협성아파트) 101동~103동,105동~108동",제한없음
차지비,부암동협성아파트,5,AC완속,부산광역시,부산진구,"부산광역시 부산진구 당감로 118 (부암동, 협성아파트) 101동~103동,105동~108동",제한없음
차지비,브라운스톤연제1단지,1,AC완속,부산광역시,연제구,부산광역시 연제구 연제로8번길 29102동 지하2층 차량진출구옆,제한없음
차지비,브라운스톤연제1단지,2,AC완속,부산광역시,연제구,부산광역시 연제구 연제로8번길 29102동 지하2층 차량진출구옆,제한없음
차지비,브라운스톤연제1단지,3,AC완속,부산광역시,연제구,부산광역시 연제구 연제로8번길 29102동 지하2층 차량진출구옆,제한없음
차지비,브라운스톤연제1단지,4,AC완속,부산광역시,연제구,부산광역시 연제구 연제로8번길 29102동 지하2층 차량진출구옆,제한없음
